acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.14811,0.40456,0.88601,1.0243,0.47691,0.98174,0.93571,15.814,72.628,0.24459,0.12618,0.17676,0.16175,0.18085,0.17781,0.1432,33.719,14.07,-4.7817,14.121,31.186,35.72,16.414,34.467,32.62,579.66,2560.3,0.21289,0.68433,1.4016,1.5465,1.0929,1.5465,1.4016,63.167,89.98,6,6,8,9,5,8,8,8.8872,23.746,5.0184,81.256,68.306,67.507,55.706,38.638,67.581,46.446,44.998,43.153,50.83,22.82,235.97,546.45,126.64,1871.4,1562.8,1545,1307.5,75.213,207.8,78.384,221.96,207.94,221.83,83.144,4,5,2,5,6,5,3,0.095459,-0.2603,0.95474,1.0022,0.29124,0.99736,0.95977,54.887,-48.05,0.027511,0.12131,0.046101,0.031404,0.085083,0.029232,0.048451,12.532,43.543,2.6432,-7.3282,26.666,27.997,8.1577,27.865,26.802,1531.1,-1374.5,0.18848,0.01123,1.1187,1.1366,0.39885,1.1209,1.1344,88.36,50.036,9,5,9,9,6,9,9,8.4096,-6.6878,1.6768,32.419,26.128,29.688,21.721,13.119,34.03,21.213,28.151,27.01,26.928,14.157,157.35,-159.55,54.787,536.18,430.21,487.66,365.47,35.366,69.726,40.808,85.587,81.984,79.541,49.192,2,3,2,3,3,3,3,0
-0.089274,0.49464,0.71687,1.0558,0.70808,0.90264,0.90204,4.4581,65.338,0.58395,0.24724,0.22647,0.31117,0.38384,0.23425,0.30556,41.939,18.006,-3.3431,20.126,29.509,43.151,28.745,37.026,36.909,197.19,2690,1.5334,1.3206,1.2029,1.9492,1.706,1.6382,1.7931,71.066,89.683,8,9,11,12,8,11,11,7.3459,-80.297,3.2105,135.77,127.37,125.67,56.76,44.67,114.75,40.141,66.401,71.281,71.397,18.233,210.16,-2360.1,84.924,3674.4,3439.5,3406.2,1550.2,92.927,205.59,62.287,247.63,242.01,243.55,93.792,4,3,5,4,5,5,7,0.109,-0.32922,0.92631,0.99748,0.36523,0.98817,0.93591,50.805,-56.653,0.081282,0.10022,0.032333,0.020055,0.054941,0.025404,0.037601,9.9594,39.515,2.8843,-8.5249,24.1,25.95,9.4925,25.701,24.358,1327.1,-1450.1,0.36328,-0.075439,1.0122,1.0628,0.41761,1.0628,1.0354,74.238,29.221,6,4,6,8,5,8,8,1.9048,9.6487,15.926,20.155,10.651,19.832,16.369,3.0913,7.0447,2.8353,2.9543,6.456,2.9825,2.536,40.579,206.31,334.51,425.37,227.93,418.4,344.07,6.1433,23.506,20.747,28.734,23.518,28.724,20.995,4,4,5,5,4,6,5,0
-0.31467,0.39135,0.83248,1.046,0.54143,0.96484,0.94638,-11.286,61.615,0.22954,0.21821,0.29426,0.186,0.24166,0.21804,0.18257,35.163,13.143,-14.064,16.959,36.574,45.941,23.674,42.309,41.677,-533.27,2696.4,0.093262,1.033,1.8538,1.8737,1.1698,1.8735,1.854,73.256,87.621,9,10,9,11,10,10,11,1.9309,16.693,-20.267,106.13,83.826,100.77,61.333,37.472,123.96,61.033,97.784,98.967,96.44,40.823,44.794,427.1,-623.43,3098.7,2435.6,2940.4,1819.4,67.942,286.89,42.79,325.69,322.33,313.75,182.99,4,5,4,5,6,5,5,-0.079472,-0.28855,0.93967,0.98855,0.30477,0.98412,0.94427,29.244,-64.999,0.049754,0.048786,0.010208,0.0097901,0.037633,0.012375,0.011816,8.6382,17.826,-2.0496,-7.4845,24.441,25.705,7.9037,25.59,24.56,762.74,-1693.1,0.013672,-0.23364,0.96265,1.0095,0.37525,1.0095,0.96708,42.23,-35.69,8,6,7,7,7,7,7,-0.043826,-2.1199,7.1351,19.305,17.03,18.772,8.0823,3.8771,25.22,4.7297,18.304,18.615,18.484,4.6935,-0.84604,-38.361,105.72,298.12,266.83,290.28,119.87,5.9756,24.695,19.207,76.078,73.613,75.93,19.784,4,2,3,2,3,2,3,0
-0.23757,0.53354,0.80868,0.99885,0.58471,0.96987,0.84325,11.654,70.989,0.024705,0.037525,0.027501,0.0079571,0.034806,0.0099291,0.026227,3.4085,1.7008,-8.2993,18.693,28.299,34.961,20.474,33.95,29.505,410.5,2485.9,-0.17139,0.59277,0.86353,1.0163,0.63952,0.99226,0.89271,19.825,74.473,9,8,9,10,8,10,8,5.4414,4.5998,13.845,16.663,8.8044,15.189,15.439,5.3223,4.8739,3.978,5.5808,4.9162,4.5733,5.1321,126.11,109.34,316.22,380.75,200.85,348.41,351.42,14.787,12.241,21.22,25.864,17.419,22.749,25.863,4,5,5,3,4,6,4,-0.10577,-0.2314,0.94845,0.98475,0.25975,0.97771,0.95568,21.892,-49.462,0.051801,0.051593,0.020597,0.0087981,0.049915,0.012093,0.019985,11.512,22.056,-2.4231,-5.318,21.815,22.65,5.9706,22.488,21.981,503.35,-1138,-0.00097656,-0.16968,0.98853,1.0059,0.40823,1.0057,0.98871,41.12,-17.235,6,5,6,7,6,7,7,-0.0087946,0.73698,0.51419,2.1478,2.0311,1.3946,1.6663,1.7136,1.7778,0.83952,1.6865,1.54,1.6379,1.0141,0.65549,16.189,11.913,51.538,48.804,32.931,40.299,1.8598,6.1585,3.2317,7.7213,7.0125,6.955,4.6574,7,8,6,8,7,8,8,0
-0.15845,0.58559,0.79234,0.99892,0.60819,0.98529,0.80921,19.528,77.118,0.044464,0.0085175,0.0074003,0.0054584,0.010959,0.006865,0.0082707,4.2042,3.1604,-6.3381,23.425,31.697,39.959,24.326,39.415,32.369,781.7,3084.5,-0.078369,0.60278,0.80469,1.0133,0.62722,0.99795,0.82998,26.982,82.981,10,10,13,12,12,13,13,-1.5001,-5.9186,5.686,10.119,7.3872,9.7933,6.2055,2.0414,5.4154,2.6898,2.5841,3.9419,2.6299,2.7063,-36.593,-156.65,147.11,262.19,191.64,254.17,159.96,4.1616,3.7348,11.006,17.975,17.536,17.866,12.101,5,4,6,6,7,6,4,-0.10411,-0.24193,0.94761,0.9836,0.26352,0.97803,0.95336,25.026,-54.897,0.0094023,0.0068046,0.0041801,0.0036072,0.0076265,0.0034339,0.0042739,1.8418,4.0537,-3.2295,-7.5061,29.374,30.491,8.1758,30.318,29.552,775.71,-1702.1,-0.085449,-0.22925,0.95581,0.99252,0.27835,0.98584,0.9627,28.988,-44.337,11,12,9,9,8,9,10,0.77134,0.51524,0.093902,1.0917,1.0689,0.62801,0.82767,0.59956,0.48909,0.16645,0.53892,0.55202,0.37657,0.55003,18.521,12.53,2.3704,26.332,25.767,15.267,19.833,1.753,1.4482,0.35061,1.8418,1.8415,1.4562,1.7533,8,8,8,7,7,8,8,0
-0.081583,0.57273,0.81144,0.99676,0.57883,0.99323,0.81574,27.272,82.614,0.019379,0.0059184,0.0085314,0.0066664,0.0054198,0.0062848,0.0092531,1.4389,1.6485,-2.9402,20.612,29.222,35.888,20.833,35.761,29.377,982.2,2973.8,-0.033203,0.59082,0.8269,1.0116,0.59427,1.0066,0.833,30.733,86.775,12,12,12,13,11,13,11,-1.8902,0.49015,-0.6936,5.236,5.0093,4.6702,2.4685,1.5536,5.6211,1.0195,3.3172,3.4466,3.2715,1.1542,-46.745,17.508,-18.003,129.72,123.93,115.53,61.619,0.45732,7.6982,1.3262,11.433,11.356,10.556,5.1729,3,5,7,6,5,5,5,-0.10244,-0.23031,0.95053,0.98345,0.25217,0.97807,0.95607,24.61,-53.327,0.0085253,0.0083298,0.0048344,0.0039691,0.0093458,0.0040751,0.0045942,1.7569,3.5834,-3.0714,-6.9078,28.516,29.503,7.5631,29.342,28.682,738.58,-1600.4,-0.084229,-0.21167,0.96265,0.99365,0.27542,0.98867,0.96776,28.195,-46.111,13,11,9,9,12,9,9,-0.51466,0.37819,0.25261,1.009,0.94402,0.65299,0.78269,0.62422,0.5562,0.22644,0.42018,0.43769,0.3607,0.3779,-10.526,7.1494,4.9924,20.141,18.831,12.849,15.768,0.56402,1.3262,0.60976,1.9142,1.9082,1.335,1.5161,7,8,7,6,6,8,6,0
-0.10451,0.56362,0.81693,0.99804,0.5733,0.99251,0.82363,25.726,80.636,0.0085629,0.0050981,0.0068167,0.0056638,0.0048216,0.0056563,0.0069547,0.83591,0.69843,-4.3954,23.667,34.317,41.92,24.074,41.688,34.599,1080.4,3386.2,-0.08667,0.57129,0.83472,1.0114,0.58129,1.0059,0.84135,27.55,82.105,13,11,15,16,13,16,15,-1.0412,0.98425,-0.57012,1.6094,1.477,1.177,1.2294,0.46178,0.53015,0.35834,0.63486,0.60083,0.56094,0.48551,-30.046,28.277,-16.334,46.263,42.481,33.837,35.343,-0.19817,2.5152,0.15244,3.1506,2.8578,2.8435,1.9192,10,6,9,9,8,9,10,-0.1036,-0.23032,0.95102,0.98406,0.25265,0.97855,0.95669,24.42,-52.797,0.0085423,0.0085426,0.0046098,0.0036055,0.0095974,0.0037431,0.0043302,1.7538,3.5782,-2.2817,-5.0728,20.923,21.651,5.5646,21.53,21.048,537.27,-1161.5,-0.087158,-0.21729,0.9585,0.99045,0.27255,0.9856,0.96371,27.55,-47.364,8,9,7,7,10,7,7,-0.80793,0.51982,0.095274,1.7787,1.7137,0.75345,1.577,1.8424,0.56064,0.41603,1.2381,1.2606,0.42873,1.2831,-15.45,9.5274,1.6235,34.23,32.969,14.133,30.618,2.1646,1.4177,0.70122,4.5722,4.5461,1.5816,4.5536,3,5,5,6,6,6,5,0
-0.1008,0.56979,0.81175,0.99701,0.57875,0.99185,0.81804,25.721,81,0.010464,0.010563,0.010339,0.0067422,0.0092538,0.0066436,0.011004,0.81819,0.91784,-4.4379,25.072,35.723,43.874,25.466,43.647,36,1132,3563.8,-0.077637,0.5918,0.83057,1.0094,0.59973,1.0044,0.83733,27.577,83.088,14,14,16,18,13,17,16,1.3028,-0.47002,0.56504,1.9959,1.788,1.2595,1.6453,1.3173,0.99574,0.76194,1.2252,1.185,0.69989,1.2656,39.139,-15.389,17.668,58.02,51.97,36.001,48.547,4.2378,2.8354,2.2561,4.5397,4.3974,2.9746,4.3854,7,8,10,9,8,10,8,-0.10503,-0.24904,0.94455,0.98253,0.27039,0.97687,0.9504,25.153,-55.866,0.0080644,0.0081249,0.0053219,0.0039239,0.0081855,0.0041517,0.0051138,1.7198,3.527,-3.1351,-7.468,28.342,29.479,8.1026,29.31,28.516,757.78,-1681.5,-0.091797,-0.22974,0.95386,0.98937,0.28287,0.98384,0.95975,28.226,-48.965,11,10,12,11,9,11,10,0.59517,0.61903,0.068266,1.1273,1.1062,0.76671,0.74126,0.59246,0.61892,0.20916,0.47431,0.47513,0.46662,0.44218,12.881,12.934,1.3262,24.352,23.892,16.302,16.182,1.6616,1.6768,0.4878,2.0343,1.975,1.7341,1.6627,6,6,5,5,5,6,6,0
-0.098052,0.57999,0.8064,0.9982,0.58827,0.99334,0.81238,25.695,81.345,0.0080721,0.0069858,0.0073981,0.0064304,0.0071148,0.0062843,0.0075215,0.7786,0.63161,-4.3201,25.513,35.49,43.924,25.878,43.71,35.754,1130.7,3578.7,-0.077148,0.59473,0.82227,1.0118,0.60317,1.0071,0.82898,27.016,82.984,15,14,18,18,14,18,18,-1.0935,0.87246,-0.43598,2.1494,1.9319,1.5155,1.5968,1.051,1.5194,1.0554,1.4032,1.2555,1.425,1.0073,-31.928,23.72,-11.395,61.287,55.287,42.464,45.86,0.60976,4.9848,1.6159,6.1092,5.5034,5.6465,3.7972,6,9,6,8,8,8,7,-0.10584,-0.24705,0.94549,0.98303,0.26886,0.97728,0.95142,24.919,-55.153,0.0075304,0.0099735,0.0059329,0.0043076,0.0099968,0.004624,0.0056046,1.6957,3.3737,-3.1718,-7.4125,28.359,29.485,8.0657,29.313,28.537,747.76,-1656.3,-0.086426,-0.23022,0.95483,0.99183,0.29623,0.98592,0.96094,28.403,-47.956,10,11,10,10,10,10,10,0.60624,0.3166,0.065666,0.89101,0.85972,0.50935,0.71315,0.54348,0.48393,0.22814,0.4969,0.49733,0.35376,0.453,15.114,7.3857,1.5549,22.076,21.273,12.384,17.874,1.7378,1.189,0.65549,2.1066,2.0719,1.2341,1.7548,9,9,9,8,8,9,9,0
-0.1078,0.57621,0.80709,0.99759,0.5863,0.99171,0.81431,24.895,80.537,0.0096695,0.0069287,0.0077583,0.0060274,0.0060574,0.0061669,0.0079961,0.93567,0.79917,-4.4158,23.624,33.091,40.901,24.037,40.66,33.387,1021.1,3302.3,-0.081055,0.58936,0.82129,1.0085,0.59929,1.0025,0.82937,27.025,82.765,13,13,15,16,13,16,15,-1.1155,1.336,-0.79704,2.1137,1.8742,1.6303,1.5155,0.53013,0.93758,0.54263,0.78852,0.81176,0.96288,0.37801,-30.335,35.313,-21.227,56.465,50.156,43.149,40.729,-0.12195,3.4299,0.091463,3.7569,3.6472,3.6154,2.6569,8,6,9,7,6,8,7,-0.10368,-0.23661,0.94904,0.98367,0.25849,0.97814,0.95474,24.773,-54.009,0.010097,0.0094854,0.0057271,0.0041402,0.010179,0.0040889,0.0056593,1.9564,4.3896,-2.902,-6.6334,26.572,27.544,7.2451,27.389,26.732,694.49,-1514.3,-0.072266,-0.21606,0.9585,0.99122,0.28473,0.9857,0.96435,30.626,-46.104,9,9,10,10,11,10,10,0.2439,0.70884,0.080666,0.84519,0.81547,0.74585,0.38789,0.34128,0.38409,0.19514,0.38709,0.39556,0.36908,0.2577,5.907,16.7,1.7454,19.864,19.227,17.491,9.0925,0.96037,1.5396,0.39634,1.5426,1.5423,1.5399,0.98379,6,9,6,8,8,9,7,0
-0.12785,0.56182,0.81483,0.99802,0.57623,0.98977,0.82482,23.57,78.819,0.0065293,0.0062219,0.0067482,0.0046235,0.005462,0.0046384,0.0070197,0.66264,0.53815,-5.2465,23.032,33.406,40.916,23.624,40.578,33.816,965.79,3231.2,-0.11401,0.57544,0.82666,1.0063,0.58686,0.99824,0.83688,25.474,79.957,12,12,14,15,11,15,14,-1.6545,1.2674,-0.35115,2.1724,2.1274,1.3499,1.7145,0.47383,0.66978,0.26902,0.6957,0.69576,0.65197,0.46383,-44.695,33.826,-9.5503,58.461,57.235,36.087,46.334,-0.77744,2.3933,0.27439,3.2444,3.1895,2.4775,2.4956,10,10,9,8,8,10,9,-0.10396,-0.23394,0.94945,0.98343,0.25613,0.97787,0.95516,24.526,-53.401,0.0089779,0.0067739,0.0058037,0.0041562,0.0076435,0.0044454,0.0055143,1.9279,3.9152,-3.0209,-6.783,27.528,28.514,7.429,28.352,27.694,709.42,-1546,-0.089111,-0.22314,0.95801,0.99092,0.2724,0.98563,0.96366,27.494,-47.711,9,10,9,9,9,8,9,-3.9004,-2.9386,-2.9317,6.369,5.3135,4.6019,5.3362,2.4923,2.7936,2.5228,3.4457,3.0696,3.1676,2.7724,-85.831,-59.695,-62.462,134.28,111.54,95.448,115.03,0.27439,0.3811,0.45732,11.752,11.096,11.141,9.3736,3,6,3,3,2,6,4,0
-0.1328,0.55246,0.81986,0.9976,0.56829,0.98866,0.83061,23.344,78.316,0.010305,0.0066602,0.0077025,0.0052562,0.0059056,0.0052584,0.0080261,1.0342,0.80163,-5.827,24.31,36.068,43.888,25.003,43.498,36.538,1028.1,3447.1,-0.11206,0.56372,0.83496,1.0071,0.57838,0.99682,0.84964,25.645,79.913,14,14,15,15,13,15,15,-0.9436,1.4624,-1.69,2.96,2.194,2.4286,2.4723,1.5506,2.4513,3.3403,4.0737,2.5625,4.0289,3.3339,-30.16,40.114,-44.832,80.848,60.754,65.819,67.163,5.1372,7.7439,0.57927,14.286,8.5457,13.33,12.548,3,9,7,5,6,7,3,-0.069892,-0.27712,0.94163,0.98509,0.28777,0.98224,0.94458,31.535,-69.759,0.027086,0.036013,0.010205,0.0044334,0.029313,0.0049601,0.011541,4.8193,11.428,-1.9717,-7.7548,26.37,27.584,8.0538,27.504,26.453,882.3,-1952.1,-0.00097656,-0.21753,0.96362,0.99762,0.34561,0.99519,0.96863,40.205,-49.352,8,8,8,9,8,9,8,0.45054,0.39465,0.98069,3.7017,3.3152,3.1364,2.2134,2.3168,3.7589,1.0708,2.7902,2.9079,2.4942,1.6235,11.311,15.526,28.178,94.211,84.064,79.515,57.091,6.9817,6.936,2.1951,10.778,10.747,10.092,7.0283,6,4,6,6,6,5,7,0
-0.19201,0.6053,0.76912,0.9985,0.63519,0.97983,0.7928,15.312,75.035,0.00927,0.036103,0.030261,0.0057407,0.034289,0.005885,0.029651,1.6772,0.83429,-7.3098,23.001,29.222,37.94,24.14,37.227,30.125,580.33,2850.5,-0.16895,0.66553,0.82544,1.0112,0.68801,0.99024,0.84577,18.975,77.294,11,11,13,13,11,15,13,8.0567,-0.46409,-3.081,9.8298,8.6266,4.7929,9.4001,3.6507,2.8238,3.9869,3.7873,3.4133,3.1773,3.8377,214.2,-14.627,-78.796,256.47,227.23,121.28,246,14.436,6.3567,2.5,15.048,14.703,12.948,14.787,5,7,4,4,5,8,4,-0.011002,-0.30994,0.93828,0.98838,0.31059,0.98818,0.9385,40.149,-87.004,0.017155,0.0069595,0.0070456,0.0054745,0.0073268,0.0055779,0.0069216,2.0478,2.8172,-0.33508,-9.2947,28.155,29.657,9.3146,29.651,28.162,1204.3,-2608.2,0.018799,-0.29248,0.95337,0.99789,0.3263,0.99787,0.95339,43.777,-77.904,9,11,8,8,10,8,10,-0.50968,1.6676,-0.79268,4.6163,3.9497,4.3562,2.2901,1.5458,4.1483,2.213,2.4601,2.5431,2.4148,1.653,-8.628,42.203,-16.151,100.75,85.879,95.75,48.917,1.311,10,1.6921,10.187,10.058,10.13,6.607,4,5,3,3,6,4,3,0
-0.14572,0.66412,0.72949,0.99756,0.68026,0.98662,0.74423,17.353,78.915,0.022385,0.0098419,0.012891,0.0078721,0.011195,0.0076414,0.012587,2.0785,1.5062,-6.2548,28.568,31.358,42.894,29.259,42.424,31.991,746.49,3394.2,-0.079834,0.68506,0.7522,1.017,0.70547,1.002,0.76387,21.343,83.571,11,12,15,15,10,15,15,0.43089,-1.0391,0.96443,5.314,4.9158,3.6899,4.0659,4.159,3.6631,1.9534,2.7549,2.6506,2.2866,2.2728,11.463,-30.655,28.163,156.56,145.24,108.57,119.52,5.6402,7.2561,3.9177,11.613,10.932,8.5472,9.3244,3,6,6,5,5,7,5,-0.025703,-0.31969,0.93395,0.98767,0.32121,0.98718,0.93446,38.304,-84.826,0.017851,0.007647,0.0061844,0.0045714,0.0069935,0.0044132,0.0064171,1.9145,3.8501,-0.6189,-7.6737,22.418,23.708,7.7107,23.696,22.431,919.28,-2035.3,0.00073242,-0.30566,0.9458,0.99542,0.33561,0.9947,0.94732,40.895,-75.178,7,7,9,8,7,8,9,-6.1638,10.572,-0.91405,44.506,18.474,43.74,39.454,8.7959,19.17,54.397,38.735,15.674,38.129,38.182,-157.52,274.62,-84.55,1088.1,473.77,1068.8,957.59,3.7805,62.698,128.22,137.95,68.636,135.1,128.22,4,4,3,4,4,4,4,0
-0.19173,0.59771,0.77566,1.0036,0.6312,0.98338,0.80083,15.255,75.08,0.059497,0.071225,0.06008,0.018625,0.064144,0.018892,0.064549,6.0824,4.1129,-8.5045,26.313,34.095,44.149,27.807,43.246,35.217,662.49,3299,-0.096924,0.68652,0.90088,1.0681,0.70177,1.0275,0.90694,31.61,80.396,10,10,13,13,10,13,13,-9.3384,-4.8857,-11.393,27.267,23.01,22.254,18.732,12.762,25.63,10.607,20.306,19.67,20.397,11.698,-276.69,-121.15,-324.48,785.85,663.37,636.88,542.85,4.1921,36.25,0.22866,64.379,59.442,62.157,36.694,2,4,5,3,4,3,4,-0.045006,-0.3979,0.97876,1.0676,0.41655,1.0591,0.98818,40.258,-71.948,0.13767,0.076664,0.16062,0.1687,0.10601,0.16143,0.16649,11.467,24.356,-1.1993,-12.286,30.23,32.946,12.802,32.712,30.49,1250.5,-2268,0.15527,-0.31836,1.5786,1.6249,0.73366,1.6249,1.5786,68.246,17.004,8,6,9,7,8,6,8,48.277,-55.699,62.534,110,83.646,93.313,87.082,36.921,68.741,59.434,82.153,66.781,80.578,59.14,1199,-1386.3,1502.9,2672,2079.3,2255.8,2099.3,91.006,17.912,157.16,257.72,218.25,242.94,161.83,3,3,1,3,3,3,2,0
-0.25056,0.51365,0.81206,0.99764,0.57585,0.96197,0.85443,9.8038,70.384,0.087258,0.04222,0.036698,0.035776,0.065522,0.031189,0.030574,9.7683,5.2606,-10.342,21.12,33.235,40.898,23.69,39.42,34.991,393,2882.6,-0.075439,0.57813,0.89819,1.086,0.68302,1.0675,0.92013,30.638,81.469,9,13,8,12,9,11,10,-1.2253,-2.5825,-15.865,32.307,21.978,27.822,27.006,14.299,20.914,19.006,13.829,12.25,16.265,8.5165,-21.235,-54.405,-448.17,893.18,600.43,768.4,753.59,19.848,45.93,13.506,62.422,51.563,61.825,38.277,4,6,3,3,5,3,4,0.40144,-0.02568,0.7231,0.92429,0.5706,0.77179,0.87989,66.472,14.409,0.30262,0.29489,0.11833,0.12804,0.092011,0.16143,0.1092,21.877,37.829,10.757,-0.51392,18.552,23.795,14.772,19.773,22.683,1742.6,376.6,0.62646,0.25659,1.1213,1.3205,0.73693,1.2724,1.1757,88.591,48.891,5,4,4,4,6,4,6,-50.994,30.427,-59.982,87.246,60.708,69.957,80.193,40.649,29.034,51.292,67.926,48.251,55.543,63.551,-1023.5,610.14,-1206.8,1753.7,1218.1,1407.3,1612.3,-2.7744,73.628,-4.375,168.44,120.23,138.68,164.47,5,4,4,4,3,3,4,0
-0.28311,0.4196,0.86335,1.001,0.50627,0.96004,0.90864,4.0123,65.824,0.0092977,0.013635,0.010253,0.0066529,0.013312,0.0067381,0.0095436,1.5432,0.55371,-12.458,18.458,37.99,44.043,22.273,42.242,39.983,176.13,2896.1,-0.26611,0.45142,0.89087,1.015,0.53722,0.97294,0.9316,7.1239,66.961,10,10,11,12,10,12,10,-4.1327,3.7568,4.8081,8.8438,6.7481,6.9858,7.6667,6.3432,4.0124,5.4233,7.8098,6.4404,5.7904,7.0995,-111.86,102.32,135.85,243.12,183.78,193.69,210.8,1.997,10.655,16.677,22.785,20.697,17.908,20.97,6,8,5,5,4,6,6,0.37188,-0.044277,0.74554,0.91119,0.48783,0.79687,0.86433,64.746,0.59997,0.19248,0.29187,0.21382,0.16972,0.14453,0.2255,0.16696,14.695,44.664,10.03,-0.99609,20.218,24.542,12.964,21.437,23.436,1764,29.87,0.66113,0.28174,1.1721,1.2569,0.76364,1.2368,1.1933,89.446,49.539,3,2,2,2,4,2,2,1.3929,8.0011,-1.9976,17.558,14.842,16.531,8.0487,8.5809,45.413,15.737,46.205,44.44,45.779,16.12,18.293,84.55,-29.939,310.99,247.45,287.57,169.03,29.04,214.05,12.424,219.12,216.02,217.19,68.172,6,8,6,6,8,8,7,0
-0.31955,0.42198,0.85033,1.0021,0.52967,0.94955,0.90861,-2.0366,63.926,0.023822,0.029226,0.020504,0.030688,0.032295,0.027553,0.024193,3.9892,1.2203,-14.085,18.559,37.402,44.084,23.313,41.765,39.976,-95.058,2811,-0.2439,0.49731,0.90527,1.0961,0.61804,1.0329,0.97681,5.647,66.243,12,13,14,14,14,14,12,0.60925,2.1585,0.085874,6.3925,5.9589,4.9612,4.0313,3.6894,5.1777,2.2205,2.8791,2.9819,3.3323,1.4567,16.471,64.367,3.4604,188.46,176.01,146.26,118.27,6.2195,12.165,4.9238,12.942,12.837,12.276,6.2198,6,7,7,10,8,8,8,-0.019957,-0.24,1.0208,1.0933,0.30777,1.0753,1.0613,39.748,-68.059,0.27399,0.13612,0.48326,0.47819,0.2359,0.43989,0.47095,32.293,43.344,-0.63928,-6.8727,30.284,32.409,8.9732,31.852,31.541,1173.3,-2023.3,0.35229,0.054443,3.0969,3.3928,1.3856,3.0988,3.391,73.717,83.999,10,10,10,11,10,11,10,-0.54954,-0.22561,-0.79878,1.6202,1.2112,1.3947,1.281,0.61364,1.0392,0.72134,0.50674,0.53277,0.52711,0.39887,-11.075,-5.1524,-15.488,30.48,22.999,26.31,23.81,1.128,1.372,0.94512,2.3078,2.0915,2.0199,2.1474,6,4,4,4,5,3,5,0
