acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.55697,-0.81402,-0.099775,1.4217,1.2577,1.0544,1.1086,-10.841,-22.33,0.91923,0.39687,0.84852,0.80583,0.61086,0.65082,0.79114,49.184,41.842,-16.547,-24.166,-2.9962,42.726,37.664,31.584,33.617,-299.45,-641.63,1.1597,-0.27075,2.1921,4.4229,3.8444,2.7432,4.1468,79.585,77.043,8,8,9,7,8,6,7,12.131,44.941,27.709,189.78,171.75,162.55,114.99,103,158.87,85.623,93.671,86.162,89.391,71.693,321.81,992.69,806.97,4685.9,4234.3,4022.7,2833.6,123.58,300.46,223.84,359.3,352.28,312.9,323.92,6,8,3,8,8,8,6,-0.77467,0.4694,0.38193,1.0043,0.9097,0.61723,0.88715,-54.152,37.359,0.10655,0.060745,0.19344,0.084237,0.08616,0.15901,0.069141,11.253,9.4972,-10.907,6.558,5.1785,14.036,12.781,8.5257,12.4,-763.84,515.93,-0.538,0.604,0.715,1.1664,1.0563,0.93597,0.99782,-29.165,55.273,4,5,3,3,4,3,3,-17.97,-1.3054,19.995,45.465,37.903,40.077,29.767,13.665,35.308,15.725,16.925,16.691,15.588,16.261,-480.33,-55.001,518.08,1191.1,995.07,1051.8,773.58,15.305,55.305,44.817,81.98,78.691,78.036,61.055,3,6,5,7,7,7,6,2
-0.29192,-0.61286,0.50765,1.1189,0.80959,0.95856,0.90109,0.71105,-42.541,0.51548,0.30858,0.51142,0.26323,0.3989,0.24631,0.20213,44.558,28.204,-7.6815,-16.079,13.987,29.951,21.442,25.603,24.381,23.119,-1120.9,0.59082,-0.21997,1.2957,1.6784,1.6561,1.3958,1.3856,73.586,47.62,6,7,6,6,5,6,6,54.075,-57.077,-35.288,134.8,118.86,106.54,93.687,96.483,74.752,71.812,93.667,80.949,59.622,98.121,1195.3,-1306.4,-674.29,2650.5,2333.6,2085.6,1858.1,327.77,241.48,62.393,383.43,354.37,277.36,359,5,5,2,5,5,5,4,-0.54608,0.59833,0.56042,1.1072,0.92191,0.89896,0.83267,-29.254,42.712,0.19446,0.5471,0.27569,0.3664,0.3547,0.47632,0.15933,36.959,33.37,-6.05,6.3685,6.169,12.149,10.08,9.7832,9.2412,-329.43,450.86,-0.235,1.597,1.022,1.9272,1.6338,1.896,1.0787,39.64,80.004,3,2,3,3,3,2,4,-0.48521,22.485,10.498,81.12,74.61,72.362,41.681,35.287,84.979,30.913,56.554,56.441,57.927,22.431,-3.4745,524.21,218.69,1892.5,1748.2,1688.1,959.47,93.659,207.56,86.341,208.93,208.55,207.94,95.608,4,4,4,5,5,5,6,2
0.12691,-0.83811,0.70665,1.4104,1.147,1.1912,0.99571,22.873,-36.426,0.7392,0.66459,0.41795,0.60677,0.61075,0.62665,0.48031,50.202,46.069,4.3744,-28.059,23.515,47.019,38.263,39.822,33.038,784.86,-1214.4,1.7371,0.037354,1.4304,2.8251,2.6701,2.5681,1.9429,88.938,57.266,5,5,9,7,5,5,6,-14.48,26.085,7.95,167.33,123.39,153.65,114.46,62.787,131.68,107.35,67.301,79.347,70.413,45.336,-277.74,621.03,113.38,3702.3,2742.4,3420.3,2499.7,90.549,246.78,164.19,294.79,269.39,280.54,192.06,7,4,3,6,6,7,6,-0.70967,0.67142,-0.15633,1.145,1.0696,0.81432,0.82122,-41.099,38.527,0.26128,0.52077,0.42617,0.39842,0.36423,0.49787,0.30042,33.311,30.561,-7.931,6.9795,-2.07,12.483,11.595,8.6742,9.2383,-464.21,402.26,-0.394,1.416,0.208,1.9285,1.536,1.7914,1.3672,39.847,72.968,2,2,2,3,3,2,2,-17.932,1.6209,-6.903,164.22,154.18,126.23,99.308,98.796,139.29,54.149,65.899,68.526,75.884,52.794,-491.52,140.24,-169.7,3734.4,3503.7,2835.7,2289.1,187.93,220.79,115.49,314.51,310.95,288.76,188.33,4,5,4,4,3,5,5,2
0.19582,-0.53223,0.63351,1.0036,0.73512,0.90596,0.75311,24.594,-43.535,0.46309,0.46238,0.25744,0.44596,0.44801,0.37211,0.38486,38.18,48.72,5.088,-13.522,15.799,25.281,18.672,22.783,18.864,655.42,-1105.9,1.7551,0.3147,1.3538,2.0991,1.7555,2.0251,1.9819,88.856,63.659,7,6,8,8,6,7,9,-14.769,-38.34,24.891,96.054,78.369,89.41,50.231,25.72,83.683,46.975,50.45,54.302,54.383,32.916,-255.46,-673.38,348.18,1620.1,1367.6,1503.4,801.27,19.101,141.17,132.13,201.74,192.52,201.62,136.71,5,3,3,4,4,4,3,-0.59708,0.63283,-0.049083,1.1563,0.96124,0.86103,0.91117,-25.873,51.793,0.41114,0.29175,0.75473,0.44,0.26829,0.5343,0.47382,47.417,24.547,-7.053,6.5265,-1.5365,12.298,10.459,8.7597,9.9771,-346.57,535.11,-0.019,1.235,1.875,2.2545,1.3647,2.2452,1.8862,73.378,88.791,2,2,3,3,3,2,3,36.922,-39.815,-32.762,230.91,209.92,206.14,121.83,103.79,233.38,76.623,141.12,150.13,137.73,61.304,961.65,-1087.2,-861.49,6162.7,5629.4,5504.7,3219.4,169.02,441.04,73.659,599.99,595.46,561.2,224.67,4,4,4,4,6,5,4,2
-0.06143,-0.80282,0.60522,1.1854,0.98155,1.0476,0.80488,10.97,-56.201,0.57228,0.31134,0.27773,0.30888,0.31092,0.28967,0.34023,38.296,31.592,-2.0289,-20.17,15.093,29.293,24.177,26.105,19.775,254.69,-1449.7,1.3826,-0.20093,1.1641,1.7659,1.7658,1.6727,1.7302,81.94,42.457,8,4,6,5,4,6,6,0.8464,13.294,19.411,52.172,43.026,47.326,31.555,24.535,41.227,20.365,20.984,23.328,18.543,19.172,-19.444,316.8,403.84,1035.5,844.78,954.1,621.47,71.341,102.55,60.793,112.98,108.35,107.42,73.165,5,6,4,7,8,7,6,-0.59433,0.49033,0.73875,1.0901,0.7977,0.89923,0.95497,-36.076,53.161,0.15342,0.22193,0.1678,0.2184,0.16201,0.23008,0.19374,21.284,10.017,-6.7125,5.131,8.15,11.901,8.6359,9.7311,10.605,-418.89,576.37,-0.243,1.157,1.208,1.5958,1.1822,1.4216,1.5325,25.279,79.591,4,3,3,4,3,3,4,-9.3649,3.618,-10.973,34.842,31.209,32.17,17.027,8.8882,38.293,8.2944,24.046,25.182,24.383,7.9003,-223.63,149.48,-261.07,771.2,685.74,707.66,392.26,6.402,75.488,12.134,96.919,95.118,95.009,37.551,6,6,3,9,7,8,5,2
-0.26536,-0.79931,0.57457,1.1373,0.96363,1.0049,0.76647,-2.5496,-53.493,0.47124,0.333,0.17658,0.31938,0.32651,0.31629,0.24553,33.924,27.221,-8.4877,-24.469,17.891,35.153,29.7,30.941,23.973,-92.223,-1635.3,0.89844,-0.36377,1.0779,1.902,1.8111,1.6336,1.3542,69.305,26.038,7,9,9,9,9,9,9,-5.4008,-4.4582,1.3548,63.502,46.094,59.551,42.434,22.888,55.158,41.963,34.241,37.423,33.548,20.933,-117.19,-89.345,32.37,1462.8,1052,1369.6,988.13,46.753,130.08,50.549,132.9,132.61,130.88,96.528,8,7,4,6,7,6,6,-0.65373,0.37893,0.67327,1.0419,0.78324,0.7972,0.94664,-50.174,45.428,0.11862,0.20649,0.13441,0.09503,0.10565,0.13893,0.12477,19.156,12.78,-8.967,5.527,9.3705,14.468,10.862,11.188,13.07,-685.93,649.02,-0.46,0.812,0.935,1.2731,0.93324,1.0123,1.2125,-14.848,64.178,3,4,2,3,3,3,3,5.9704,5.9908,6.6413,30.389,27.054,25.516,19.042,14.624,27.337,14.062,17.775,16.495,18.685,10.793,127.22,176.89,162.47,691.08,611.7,578.15,440.19,27.561,57.012,38.78,67.365,67.349,64.002,39.858,4,6,5,6,6,6,5,2
0.034359,-0.86182,0.37918,1.0788,0.96801,0.98052,0.58191,10.979,-68.393,0.48497,0.25628,0.2927,0.31774,0.31795,0.27178,0.34718,28.808,19.468,1.3197,-24.763,10.96,30.781,27.59,28.177,16.316,328.15,-2007.8,1.4209,-0.55347,1.0208,1.7547,1.7482,1.7523,1.4377,62.561,-25.851,8,8,8,5,6,6,6,-23.631,57.961,-8.5174,175.76,167.3,170.42,54.345,42.567,187.58,41.268,102.85,108.78,100.55,32.971,-488.89,1203.8,-216.02,3895.4,3705.6,3783.7,1189.3,37.271,348.13,42.668,352.42,350.85,349.71,131.71,6,6,6,7,7,7,7,-0.4705,0.58192,0.49575,1.0281,0.88804,0.8837,0.71004,-24.874,48.293,0.23189,0.48897,0.23046,0.26813,0.20846,0.27893,0.25787,30.565,38.811,-4.9935,6.6095,5.3415,11.291,9.821,9.7961,7.6284,-240.38,535.04,-0.101,1.088,0.935,1.6029,1.3019,1.4346,1.1771,16.461,83.126,4,3,2,2,3,3,3,26.342,-1.0275,6.5109,88.715,85.965,73.021,46.745,57.307,88.943,22.282,65.453,65.133,53.995,47.707,706.5,-39.45,178.69,2374.2,2302.3,1954.6,1248.2,222.62,109.45,71.159,238.3,234.44,185.7,233.72,6,6,5,9,9,8,6,2
-0.48902,-0.74553,0.40179,1.1596,1.0244,0.937,0.82403,-25.372,-43.623,0.44964,0.48224,0.3652,0.40664,0.41344,0.44637,0.21628,38.663,26.345,-13.304,-19.755,11.246,31.001,27.246,25.074,22.236,-694.32,-1167.8,0.6731,0.19458,1.2356,2.353,2.1584,2.314,1.3071,60.178,25.625,9,5,5,8,7,6,9,29.394,-55.177,17.126,99.953,95.464,86.796,50.134,40.687,86.043,21.534,58.805,60.051,58.919,26.427,661.04,-1247.1,375.02,2126.2,2029.7,1839.6,1076.6,90.823,103,49.07,216.69,216.35,205.16,98.522,4,6,3,6,7,5,6,-0.42125,0.68775,0.4865,1.0802,0.91983,0.95441,0.68757,-15.791,50.296,0.15854,0.48616,0.29068,0.20216,0.21922,0.31834,0.21373,32.865,40.228,-4.686,7.497,5.001,11.724,10.186,10.293,7.286,-201.82,534.83,-0.187,1.298,1.229,1.4616,1.3168,1.4445,1.2491,50.582,80.548,4,2,2,1,1,2,2,2.8048,-20.79,-8.8237,75.772,65.001,73.274,31.829,22.741,112.51,46.836,99.594,96.054,98.905,41.751,23.871,-544.79,-222.77,1748.5,1492.1,1704.4,716.98,85.061,132.68,52.073,354.88,351.04,354.58,149.68,5,4,4,5,5,5,5,2
-0.33732,-0.71885,0.62377,1.4648,1.258,1.2142,0.98781,-13.725,-25.616,0.74314,0.82722,0.39221,0.47188,0.49922,0.49854,0.46441,45.833,51.715,-9.2971,-19.166,16.887,39.689,34.033,32.868,26.788,-381.88,-670.22,1.0374,0.91504,1.6086,2.6777,2.6382,2.5654,2.3541,73.075,68.691,4,6,5,8,7,5,7,-33.126,31.994,-3.0229,84.169,80.542,60.601,54.876,44.946,71.171,27.024,51.344,50.208,55.098,27.547,-793.16,734.64,-82.066,1850.5,1768.1,1317,1225.7,53.582,184.95,46.082,206.97,206.8,193.1,137.74,6,7,4,7,7,5,7,-0.38775,0.85583,0.39567,1.0343,0.94527,0.95444,0.5582,-16.486,67.009,0.077057,0.12807,0.12285,0.065632,0.10311,0.086916,0.12618,4.4306,5.2393,-4.382,9.159,4.5955,11.253,10.198,10.329,6.3855,-185.38,727.89,-0.221,1.195,0.537,1.2183,1.2153,1.1981,0.69507,-10.067,79.536,3,2,3,1,2,3,3,-16.962,15.454,-0.12867,46.347,42.094,34.804,33.695,52.966,42.991,24.268,59.655,57.969,37.78,50.141,-390,281.86,-11.95,1051.8,938.93,801.92,766.91,71.341,153.54,31.28,258.38,257.98,154.2,207.81,4,4,4,4,4,6,4,2
-0.60594,-0.60741,0.41261,1.1927,1.0752,0.88533,0.80938,-43.662,-28.875,0.46785,0.61045,0.27263,0.36397,0.397,0.44068,0.41424,35.445,43.293,-18.447,-18.064,12.55,36.005,32.405,26.618,24.638,-1333.1,-833.37,0.40088,0.16064,0.96045,2.2919,2.2874,2.2766,1.6446,15.476,40.02,7,4,7,9,9,5,8,0.46707,-18.528,10.14,80.657,74.525,59.363,55.962,58.864,57.561,26.772,34.399,36.752,28.705,32.044,-16.357,-403.77,238.73,1934.7,1784.2,1417.8,1367.1,104.74,91.418,46.677,142.03,141.94,103.5,107.18,2,5,4,5,5,5,5,-0.52517,0.55325,0.3905,1.3069,1.0456,1.0536,0.94857,-22.922,45.665,0.55486,0.66349,0.70307,0.42472,0.43618,0.47318,0.53648,45.274,40.994,-6.4165,5.891,3.483,13.961,11.595,10.973,10.1,-315.29,470.95,0.529,1.308,1.944,2.0234,1.8895,1.9531,2.0147,81.375,87.19,2,1,2,2,2,3,3,2.6119,-20.297,0.79783,209.88,190.58,184.77,122.04,107.7,198.54,91.076,117.41,116.42,111.89,66.024,120.55,-694.76,29.391,4761.5,4300.8,4224,2748.6,182.93,260.73,171.16,355.75,341.1,335.4,235.32,3,4,6,5,5,5,5,2
-0.32954,-0.84023,0.48386,1.1362,0.98241,1.0229,0.67098,-13.642,-54.665,0.33447,0.45851,0.25323,0.36868,0.4081,0.40574,0.25476,26.244,26.251,-10.171,-24.504,14.874,33.649,28.893,30.154,20.547,-420.01,-1613.7,0.43408,-0.30664,1.0322,2.1325,2.1106,2.1011,1.1716,36.083,15.057,7,6,7,8,7,5,7,-5.3256,2.7256,-11.951,86.007,80.589,67.765,54.607,56.087,69.548,26.052,33.792,35.422,29.811,29.943,-71.463,66.867,-294.25,2054,1924.3,1620.3,1295.3,75.564,111.81,48.095,143.81,138.42,130.09,116.33,5,5,5,7,7,8,6,-0.32583,0.72158,0.57883,1.0306,0.79894,0.96579,0.72272,-3.0759,68.562,0.12149,0.047706,0.35823,0.18998,0.06731,0.21583,0.23367,23.825,7.7818,-3.6825,7.9115,5.8645,11.009,8.7903,10.266,7.5454,-69.085,746.16,-0.075,0.814,1.401,1.6087,0.97462,1.6069,1.403,61.832,85.41,2,3,1,2,4,2,2,10.295,2.6119,8.7221,31.41,26.118,26.32,21.659,23.762,28.736,13.638,27.276,28.218,19.374,21.238,200.18,0.551,210.34,672.96,546.05,569.43,471.97,92.866,97.073,33.841,134.42,134.34,97.181,92.979,4,4,5,6,5,7,4,2
-0.59971,-0.81254,-0.14024,1.1483,1.0588,0.93352,0.74977,-29.381,-46.666,0.26829,0.25389,0.43962,0.2017,0.17779,0.24353,0.27547,20.504,24.022,-17.1,-22.691,-4.1895,32.37,29.785,26.19,21.42,-835.15,-1281.1,-0.084473,-0.38745,0.72095,1.4617,1.4051,1.4122,1.1925,13.705,-5.0954,8,8,5,7,7,6,7,-26.377,-58.56,3.927,178.75,177.4,143.58,77.649,86.044,193.56,18.108,126.97,127.59,140.86,46.599,-606.76,-1205.4,65.564,3896.1,3866.8,3097.9,1728.9,113.73,269.73,31.021,431.56,430.87,418.39,168.45,5,4,4,4,4,5,5,-0.52653,0.5878,0.4576,1.1039,0.92063,0.8739,0.83678,-23.646,48.098,0.31309,0.41377,0.50167,0.32688,0.16841,0.44627,0.34768,39.542,32.98,-7.442,8.1215,6.498,15.615,12.964,12.306,11.914,-331.06,662.74,0.046,1.039,1.879,2.116,1.1437,2.1155,1.8796,74.385,87.678,2,3,3,4,4,3,4,-19.553,64.173,18.114,124.09,113.19,106.59,67.701,69.434,112.86,49.826,95.204,94.483,89.656,57.286,-522.68,1670.6,492.07,3285.3,2991.7,2815.1,1811.5,103.48,330.92,152.87,337.28,332.01,336.2,187.14,4,3,5,4,4,4,5,2
-0.31241,-0.85971,0.2642,1.0403,0.96754,0.94974,0.48169,-14.533,-64.369,0.2962,0.24123,0.28325,0.20908,0.20654,0.20429,0.31757,18.318,28.887,-8.1294,-22.744,6.4708,27.156,25.52,24.769,12.276,-374.75,-1708.3,0.094971,-0.30762,0.98657,1.4764,1.4142,1.4509,1.2597,9.923,17.664,8,6,7,8,8,7,7,2.404,25.159,-15.038,129.52,122.23,117.43,52.758,44.039,147.94,32.973,90.356,93.657,96.762,18.462,11.563,645.76,-302.23,2408.9,2265.1,2195.3,1003.3,75.64,302.09,28.796,307.82,305.27,304.67,78.744,3,3,3,4,3,3,3,-0.66517,0.66633,-0.34217,1.0554,0.96361,0.80991,0.77549,-41.754,50.165,0.21942,0.24577,0.26915,0.24638,0.25026,0.17132,0.27372,12.203,7.6017,-7.2015,7.3595,-3.6895,11.511,10.548,8.8697,8.3671,-460.35,551.07,-0.343,1.025,0.019,1.4543,1.27,1.0662,1.3203,-25.609,60.966,3,2,1,2,2,2,2,-21.456,59.921,15.147,112.71,101.15,104.07,51.255,39.05,83.46,47.629,44.37,45.174,43.802,42.094,-474.39,1330,409.48,2566.2,2303.9,2371.2,1160.1,51.159,203.11,126.16,207.69,207,203.81,134.76,4,3,4,5,5,5,6,2
-0.033557,-0.67066,0.75333,1.1734,0.82359,1.0719,0.88966,25.215,-50.583,0.48953,0.34946,0.27589,0.25825,0.35532,0.24851,0.29141,27.82,25.527,-0.95837,-18.939,21.078,32.97,23.366,30.031,25.028,701.88,-1398.9,1.5579,0.28125,1.249,1.6697,1.583,1.4814,1.6458,80.252,24.808,7,8,8,8,9,8,9,-3.0409,19.53,-31.607,97.239,76.977,80.588,72.163,57.604,74.505,42.372,47.57,55.713,44.938,27.191,-96.608,476.28,-773.29,2331.5,1827.4,1957.7,1721.7,100.35,174.62,55.671,213.87,213.42,175.18,123.49,6,6,5,6,7,7,6,-0.67667,0.73883,0.0015833,1.1157,1.0506,0.82664,0.78987,-38.981,45.254,0.12556,0.43088,0.43989,0.36315,0.30378,0.47876,0.16783,29.295,21.765,-7.44,7.841,0.3745,12.08,11.371,8.814,8.6661,-444.15,485.07,-0.466,1.467,0.757,1.7229,1.5392,1.6587,1.1722,15.718,75.058,3,3,3,3,3,3,3,29.69,-25.788,-52.978,167.81,138.73,157.71,95.224,52.334,155.19,75.646,87.771,91.396,86.464,53.365,720.03,-824.45,-1141,3768,3106.7,3540.2,2129.2,126.1,250.12,75.427,333.73,325.59,332.86,180.81,5,2,4,4,4,5,5,2
-0.41083,-0.85338,0.25151,1.1303,1.0386,0.95969,0.65538,-15.806,-59.508,0.39258,0.25772,0.37125,0.1747,0.18126,0.26541,0.29644,29.788,25.38,-12.551,-25.517,7.3813,33.959,31.235,28.689,19.861,-492.62,-1767.5,0.35352,-0.28296,1.0571,1.6613,1.6546,1.3164,1.4826,26.848,-11.36,5,6,9,8,8,6,9,-9.1591,-57.695,17.549,128.75,118.96,118.95,59.265,51.414,121.89,37.673,74.352,79.47,72.987,28.499,-185.45,-1435.9,428.63,3117.1,2874.3,2888,1429,110.93,118.51,89.832,356.43,356.41,338.73,111,5,6,4,5,5,6,7,-0.87717,0.43683,0.13408,1.1058,1.0263,0.64854,0.96728,-59.013,36.219,0.29541,0.27013,0.43746,0.29133,0.24223,0.18244,0.34194,17.647,14.241,-9.6965,4.568,1.599,12.171,11.231,7.0847,10.761,-656.61,395.76,-0.222,0.902,1.062,1.8244,1.4835,1.0627,1.824,-17.828,68.283,4,3,2,3,3,3,3,-12.308,-16.179,10.305,66.679,60.6,57.425,38.296,39.861,87.027,30.35,77.498,76.014,73.84,35.42,-322.84,-474.54,308.87,1736.9,1592.8,1489.2,985.53,91.463,74.268,66.951,308.96,308.13,291.18,108.3,4,7,6,8,8,9,6,2
-0.19663,-0.87064,0.29377,1.0642,0.96506,0.97341,0.56383,0.31061,-70.482,0.40266,0.17382,0.33863,0.2224,0.23094,0.19578,0.27865,25.931,16.022,-6.413,-26.976,9.054,32.995,29.903,30.18,17.464,-1.7009,-2191.2,0.53589,-0.52734,0.98047,1.6235,1.6194,1.3277,1.1235,36.852,-33.919,6,8,7,8,7,9,6,-6.0008,2.8535,12.153,85.614,80.499,69.356,53.96,57.65,75.779,30.087,50.475,48.709,42.51,37.305,-164.4,140.19,300.19,2156.7,2025.7,1735.2,1382,105.52,158.48,78.567,183.63,181.87,158.68,129.17,6,5,4,7,7,7,7,-0.74217,0.52758,-0.19,1.0292,0.93558,0.69172,0.85433,-51.226,39.776,0.11314,0.26654,0.39062,0.15742,0.18303,0.21136,0.097019,14.362,14.598,-8.187,5.7995,-2.0655,11.326,10.332,7.5872,9.3764,-568.29,433.61,-0.604,1.161,0.406,1.4444,1.4301,1.1786,0.99804,-34.137,55.065,2,3,3,3,3,3,2,24.233,44.477,16.435,70.515,66.954,56.208,38.477,31.09,66.445,15.275,58.181,58.143,60.807,23.446,579.09,1081.3,391.4,1673.5,1588.2,1334.8,910.86,113.54,237.26,60,237.58,237.26,237.58,114.48,3,7,5,5,6,6,4,2
-0.27863,-0.97467,-0.060631,1.2172,1.1686,1.0356,0.63785,-17.289,-55.432,0.56688,0.44582,0.32129,0.39606,0.41226,0.4229,0.29567,30.114,22.348,-8.1255,-27.266,-1.2484,33.883,32.725,28.718,17.694,-497.95,-1574.8,0.86475,-0.16333,0.50659,1.8514,1.8203,1.701,1.4591,37.926,5.5533,6,6,9,6,7,5,5,-28.348,42.454,29.594,133.41,97.926,109.31,106.37,69.545,69.258,84.249,42.011,48.293,46.932,43.143,-607.68,905.14,703.76,2963.6,2156.6,2425.4,2392.3,93.186,194.41,142.65,230.88,196.66,228.96,184.36,3,6,4,6,6,6,5,-0.6592,0.5224,-0.37673,1.0169,0.89445,0.72843,0.83853,-42.236,43.206,0.28274,0.26549,0.31283,0.22442,0.22633,0.21046,0.20518,21.144,20.134,-9.698,7.2965,-5.4815,14.454,12.731,10.24,12.021,-625.64,587.38,0.199,1.074,0.229,1.4541,1.4539,1.0742,1.1712,22.311,70.643,2,4,5,5,3,5,5,-10.691,-101.79,-9.7587,115.42,111.98,109.77,33.798,28.185,150.38,37.055,148.02,145.78,149.41,34.557,-299.15,-2307.4,-174.91,2610.5,2544.2,2482.4,727.53,63.293,26.524,18.11,535.82,535.08,531.84,143.28,4,5,5,4,4,3,4,2
-0.70167,-0.7271,-0.52017,1.1948,1.0468,0.93728,0.90872,-33.576,-34.288,0.33291,0.34703,0.29719,0.42368,0.3926,0.35644,0.36654,23.052,27.861,-22.551,-23.062,-16.585,38.171,33.432,29.831,29.149,-1090.7,-1081.3,-0.30933,-0.28369,-0.036865,2.579,2.5787,1.8366,2.1662,28.166,63.179,6,9,6,8,10,4,7,31.833,1.7325,6.6973,132.21,101.66,104.11,109.41,83.19,76.526,89.915,61.54,55.556,52.131,60.474,840.93,82.599,187.27,3344.9,2556.8,2637.8,2781.5,142.97,256.08,150.15,325.94,325.84,256.21,201.64,4,5,2,6,7,5,4,-0.47233,0.62542,0.66542,1.0729,0.83293,0.9296,0.84261,-24.948,57.056,0.19286,0.39095,0.14884,0.33111,0.32137,0.37685,0.10593,27.423,11.833,-5.4725,6.2825,7.192,11.356,8.7014,9.6949,9.234,-312.34,610.89,0.056,1.811,1.072,2.1052,1.8119,2.1045,1.0735,49.723,88.29,3,2,3,3,2,3,3,-2.9132,11.177,3.7963,88.113,80.499,78.056,48.358,42.868,98.716,40.413,72.846,70.652,72.081,32.653,-125.76,435.82,138.69,2199.4,2022.1,1934.5,1208.2,109.69,172.01,49.39,305.56,280.41,296.93,141.22,4,5,5,4,4,4,4,2
-0.55124,-0.77538,0.14414,1.0337,0.9655,0.8552,0.67444,-28.227,-53.739,0.27241,0.16474,0.33459,0.25542,0.27062,0.16017,0.22608,13.31,11.072,-14.992,-20.881,3.9531,27.876,26.094,22.973,18.211,-775.29,-1446.7,-0.019287,-0.50928,0.59033,1.7197,1.716,1.141,1.2915,6.2413,-39.157,6,7,4,6,7,6,5,27.88,-29.228,-11.826,114.69,111.48,96.471,58.253,63.988,110.38,23.504,69.849,70.301,63.305,45.243,572.2,-494.23,-260.4,2283.7,2217.2,1905.4,1190.1,156.62,253.25,34.146,277.49,276.9,253.89,162.68,3,2,4,5,5,5,4,-0.48708,0.73558,-0.17708,1.0333,0.89886,0.89208,0.71394,-21.473,60.587,0.20382,0.15979,0.48812,0.15473,0.18645,0.14189,0.12953,16.671,10.709,-5.5615,8.163,-2.058,11.501,10.064,9.8525,7.9626,-250.04,657.61,-0.234,0.97,0.671,1.3472,1.1904,1.1762,0.93909,-6.1161,72.352,2,3,3,3,3,3,3,16.715,115.23,6.1764,145.37,134.15,140.5,49.241,36.584,159.25,47.648,145.27,148.55,144.66,37.549,395.06,2773,114.12,3433.4,3182.9,3318,1142.8,111.1,475.18,101.22,482.45,479.11,478.55,119.77,4,6,4,6,6,6,4,2
