acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
0.67159,0.17877,0.58822,1.2119,0.83106,0.94226,1.1039,66.801,30.018,0.48942,0.57081,0.61698,0.53169,0.5916,0.42157,0.42793,20.263,34.524,18.272,4.8029,15.673,32.905,22.664,25.516,29.933,1797.7,798.76,2.457,1.9226,1.6572,3.054,3.0395,2.5064,2.4749,83.022,89.493,7,2,6,7,8,6,7,10.595,42.195,1.085,165.93,145.84,149.85,94.799,73.514,159.03,115.24,131.03,102.15,130.22,96.995,282.26,943.78,-9.7942,3703.9,3247.4,3345.2,2125.6,204.13,260.35,89.268,617.52,489.59,582.8,428.14,4,5,3,6,6,5,4,0.76839,-0.49385,0.32605,1.0258,0.91617,0.67039,0.89644,60.395,-23.418,0.10206,0.068004,0.33025,0.087443,0.098816,0.10075,0.089298,3.9019,7.0155,17.798,-11.318,7.8915,23.572,21.151,15.263,20.614,1391.6,-538.86,1.0342,-0.35645,0.59229,1.1629,1.1548,0.88491,1.0358,67.929,-10.214,5,5,5,5,5,3,5,7.7532,-17.429,-7.8844,44.277,43.008,39.506,16.777,19.01,40.075,8.2793,21.088,20.655,20.869,16.274,226.53,-501.7,-207.55,1217.6,1187.3,1086.8,452.46,56.037,54.527,4.7713,97.618,92.854,96.484,56.479,6,7,7,7,7,6,6,2
0.11934,0.32889,0.83958,1.3374,0.95342,1.0425,1.1769,32.562,46.64,0.83917,0.57141,0.34337,0.38574,0.46114,0.39973,0.35975,53.632,30.316,2.9895,8.3981,20.841,33.751,24.593,26.096,29.598,795.59,1139.5,1.3416,1.4216,1.5234,2.0313,1.8556,1.7477,1.9973,85.403,89.779,6,4,7,8,7,7,8,14.698,-29.303,-42.55,101.67,78.109,96.164,58.898,27.563,91.938,75.235,83.841,62.621,84.783,70.011,306.46,-575.72,-856.1,1948,1479,1839,1156.3,101.02,81.57,22.835,383.02,249.02,381.8,292.63,5,4,3,5,6,4,4,0.82098,-0.44671,-0.3497,1.0307,0.93643,0.60069,0.92691,63.435,-20.14,0.12358,0.059295,0.23631,0.080652,0.12399,0.13944,0.082192,3.0417,9.2431,34.448,-18.661,-14.666,43.234,39.251,25.157,38.921,2667.8,-840.15,1.1536,-0.3855,0.025879,1.2396,1.2259,0.91931,1.1554,70.25,4.974,10,12,11,10,10,12,10,4.9488,-8.0063,-6.8587,22.725,20.268,20.388,11.766,9.2229,19.951,6.658,11.511,12.205,11.25,7.7458,134.18,-230.72,-181.32,610.8,544.37,553.07,309.13,23.14,27.866,3.2317,48.454,47.439,47.886,30.338,4,6,6,6,6,7,5,2
0.61891,0.5381,0.17493,1.0991,0.9158,0.7885,0.86185,51.437,51.189,0.45441,0.2985,0.56917,0.31685,0.3532,0.32071,0.43806,25.213,24.446,22.132,18.625,5.4441,38.204,32.206,27.033,30.136,1811.5,1762.8,1.6025,1.1721,1.4819,1.7005,1.6995,1.574,1.6036,87.27,87.091,7,7,6,6,7,4,7,42.637,-67.824,13.161,150.29,138.85,126.52,89.163,92.207,130.12,40.397,101.33,109.22,82.259,62.268,981.43,-1581.9,317.2,2971.7,2736.1,2494,1776.5,199.44,279.41,76.829,334.27,333.25,287.21,201.14,4,3,3,4,4,4,3,0.76249,-0.37164,-0.55732,1.0195,0.84952,0.67375,0.9479,67.053,-9.5685,0.058268,0.045308,0.088981,0.061496,0.056721,0.067973,0.068083,2.9381,7.1025,31.334,-15.225,-22.867,41.856,34.89,27.629,38.928,2751.7,-388.02,0.87158,-0.26392,-0.40625,1.1646,0.96905,0.80034,1.111,72.252,4.2226,10,8,9,11,10,9,11,0.43586,17.637,3.1487,28.704,26.697,26.248,13.334,12.858,30.234,11.191,26.126,25.74,25.636,10.789,-0.25153,484.78,92.523,754.84,702.65,694.4,345.85,39.954,88.277,25.412,89.804,89.592,88.493,46.118,4,8,5,8,7,8,6,2
0.93334,0.48113,-0.13371,1.102,1.0774,0.54502,0.97095,58.478,30.354,0.34136,0.18641,0.20813,0.3125,0.30226,0.16996,0.32314,25.564,9.1007,29.729,15.292,-4.1046,35.045,34.274,17.272,30.924,1870.9,963.63,2.021,0.80591,0.26245,2.1504,2.1358,0.81506,2.0365,86.495,49.76,9,4,7,8,8,3,8,-27.461,9.8299,-11.186,72.596,68.43,45.715,55.923,55.415,62.992,28.891,58.312,55.202,53.449,39.542,-595.21,142.69,-253.11,1666.8,1565,1032.8,1302.8,41.982,208.45,29.649,258.43,254.12,213.68,152.76,4,5,3,6,6,7,4,0.8147,-0.38639,-0.41836,1.024,0.91334,0.59815,0.93751,67.085,-14.384,0.082483,0.14695,0.20578,0.092644,0.081751,0.17204,0.089119,7.6542,12.281,31.04,-14.688,-15.793,38.94,34.792,22.675,35.641,2550.4,-548.32,1.0371,-0.070801,-0.10962,1.3105,1.107,1.1006,1.1361,85.051,3.582,12,6,7,8,11,6,10,11.121,-6.4588,5.4096,27.239,23.925,19.702,21.493,21.688,16.71,14.032,19.501,18.126,12.165,18.644,310.24,-211.9,145.46,779.78,684.82,566.2,612.1,54.101,37.18,34.299,72.385,65.645,48.091,62.107,5,8,5,7,7,7,7,2
0.89155,0.44048,0.14884,1.1101,1.0428,0.59884,0.97104,64.792,32.913,0.2124,0.26343,0.35888,0.12131,0.11242,0.22587,0.2093,16.439,16.669,26.868,13.033,4.7332,33.269,31.253,17.792,29.244,1956.7,973.76,1.1726,0.90723,0.65259,1.3243,1.2272,1.0648,1.2156,86.862,63.948,7,6,6,8,8,7,8,8.3073,43.346,7.2481,108.21,106.41,81.301,62.916,70.057,81.52,17.688,41.416,41.87,45.467,34.779,187.83,1037.6,175.06,2430.8,2389.8,1818.9,1426.7,146.51,177.5,40.061,186.49,186.46,177.54,146.75,3,4,4,6,6,5,3,0.83024,-0.50038,-0.29931,1.0257,0.97495,0.58939,0.89024,60.553,-26.674,0.096377,0.10213,0.11794,0.10188,0.092783,0.12943,0.096091,5.7012,6.2089,36.475,-21.951,-12.998,44.999,42.817,25.785,39.057,2663,-1178.6,0.95874,-0.26855,0.039063,1.3292,1.207,0.92286,1.1067,73.45,-16.477,7,7,9,8,6,6,8,-18.293,90.552,-9.057,141.1,119.79,134.57,67.945,42.088,137.29,74.071,120.04,120.82,118.99,53.926,-567.23,2619.7,-239.37,4029.8,3434,3856.3,1910.8,47.317,366.65,90.61,381.17,366.77,381.05,180.68,6,6,2,5,7,5,3,2
0.92629,0.24194,0.45286,1.0777,0.96663,0.53823,1.0407,76.029,25.796,0.21517,0.14047,0.16843,0.23018,0.21783,0.14473,0.23191,7.5478,8.4819,22.494,5.7218,10.795,26,23.404,12.787,25.163,1832.1,608.48,1.614,0.55493,0.85889,1.806,1.6694,0.89675,1.755,88.517,43.319,8,6,7,8,8,8,8,-13.896,-9.3819,-4.5038,56.317,55.708,49.427,22.405,23.939,61.017,4.9414,36.045,36.405,35.915,17.137,-270.83,-233.41,-89.573,1072.1,1060.1,942.27,423.18,17.896,125.66,4.0549,138.04,137.98,125.72,72.948,3,6,5,6,6,6,4,0.46613,-0.53946,0.46643,1.0759,0.82893,0.84846,0.9003,50.73,-38.41,0.47249,0.25944,0.45676,0.23826,0.32749,0.24361,0.21631,21.366,28.738,18.598,-21.712,19.053,43.168,33.302,34.091,36.067,2036.3,-1522.6,1.4377,0.0078125,0.96021,1.646,1.5655,1.1659,1.4574,89.689,11.703,9,5,11,9,8,8,9,0.062064,-76.99,-9.5215,92.722,87.486,84.952,41.142,34.178,78.353,29.969,74.369,74.277,76.12,20.124,-19.695,-2100.5,-236.7,2521.4,2386.4,2310.9,1103.5,33.415,14.985,80.427,241.09,232.75,241.07,89.535,5,6,4,6,6,6,6,2
0.8743,0.32304,0.39655,1.031,0.94213,0.52688,0.96996,70.426,28.716,0.16514,0.11473,0.12338,0.13284,0.14489,0.10906,0.15079,8.6166,8.8046,28.059,10.264,12.627,33.005,30.201,16.754,31.08,2258.2,911.64,1.1816,0.67212,0.62305,1.3555,1.2745,0.77325,1.2686,77.535,61.921,10,8,7,10,10,8,10,19.111,-33.228,2.122,44.521,43.431,37.648,22.208,19.066,28.153,7.8119,26.223,26.867,23.066,17.203,466.47,-814.99,69.848,1065.8,1047,907.66,514.22,70.32,16.372,10.335,130.33,130.3,109.73,70.371,8,8,6,6,6,8,7,0.77942,-0.55802,0.16659,1.0936,1.0305,0.66565,0.89055,55.298,-28.385,0.30819,0.35048,0.34676,0.28747,0.26718,0.36959,0.2314,22.102,25.586,32.391,-23.37,6.8318,45.172,42.666,27.542,36.676,2311.5,-1205.4,1.2441,0.15405,1.3423,2.1382,1.6801,2.1381,1.3423,81.326,46.898,8,5,8,9,10,7,9,9.7209,4.4307,-6.4003,33.144,31.451,27.438,18.486,16.46,29.372,10.399,16.269,15.078,15.934,12.863,276.76,157.76,-182.72,928.29,879.33,766.28,521.11,47.973,54.573,7.6677,60.586,58.717,60.316,48.292,2,5,5,7,5,7,6,2
0.9918,0.25496,0.13709,1.1031,1.0694,0.4092,1.0289,71.124,19.225,0.31167,0.2885,0.21766,0.27138,0.28701,0.21058,0.29438,12.365,17.974,31.892,8.0734,4.1874,35.402,34.35,13.008,33.044,2278.5,606.72,1.6724,0.79541,0.59497,1.695,1.6948,0.79581,1.6725,89.232,52.857,9,6,8,9,9,9,9,-15.481,11.483,10.264,112.49,109.21,99.508,48.757,46.692,113,24.858,52.745,53.06,56.915,25.774,-350.7,284.42,229.54,2296.8,2233.1,2038,984.3,43.994,165.82,51.326,208.08,207.15,202.03,99.133,2,6,3,5,5,5,4,0.88503,-0.45307,0.079329,1.0114,0.99913,0.48109,0.89888,62.939,-26.218,0.10632,0.081163,0.13581,0.086674,0.089119,0.068492,0.10442,5.4928,5.9791,38.021,-19.571,3.5118,43.488,42.961,20.759,38.615,2701,-1133.2,1.1609,-0.20386,0.26416,1.2677,1.2497,0.59277,1.1884,79.966,-7.7565,10,9,8,10,9,8,10,-3.8665,-16.381,-1.3636,23.032,22.198,21.657,8.1804,6.8803,18.103,4.4949,11.905,12.593,11.936,3.9702,-119.39,-486.17,-42.569,691.21,665.42,649.66,246.44,7.9421,13.674,5.4268,54.391,54.119,51.006,19.651,5,6,4,7,7,6,7,2
1.0127,0.23498,0.21452,1.1706,1.1318,0.49227,1.0563,69.738,19.135,0.28986,0.43229,0.23347,0.27458,0.2558,0.3106,0.30543,15.955,22.263,37.686,8.1705,8.0886,43.206,41.746,17.885,39.321,2598.8,686.34,1.7659,1.3352,0.97485,2.0126,1.9447,1.3401,1.8403,89.046,75.797,9,4,10,9,9,7,9,-1.826,6.5587,2.8386,53.209,51.667,34.151,38.912,49.916,49.875,15.292,48.304,47.527,39.557,34.162,-80.983,174.68,91.723,1451.5,1413.7,935.62,1053.5,67.47,146.75,40.991,175.24,173.88,148.36,110.05,4,7,6,6,6,7,5,0.90563,-0.42699,-0.12742,1.0172,1.0046,0.45549,0.91956,64.892,-24.162,0.076655,0.067696,0.09743,0.059905,0.059077,0.070367,0.077277,4.6644,4.9603,38.916,-18.344,-5.5647,43.713,43.168,19.576,39.52,2790.4,-1038.6,1.0896,-0.27832,0.1333,1.1637,1.1547,0.57815,1.0991,74.931,-14.803,7,9,9,8,9,9,7,13.489,-44.239,-35.723,77.373,64.134,74.353,44.205,23.962,69.071,34.207,62.064,57.449,59.698,35.079,408.61,-1335.1,-1052.2,2166.6,1784.6,2084.1,1249.7,60.686,122.24,31.814,206.29,197.89,201.32,104.89,4,4,3,4,5,4,3,2
1.0191,0.21767,0.2143,1.1409,1.095,0.46647,1.0676,71.927,18.664,0.2108,0.33585,0.25184,0.21462,0.20244,0.2197,0.22576,11.106,16.98,34.59,7.3289,7.2202,38.464,36.907,15.39,36.235,2464.3,628.47,1.4902,1.1111,0.86328,1.6896,1.6135,1.1112,1.5723,86.156,60.659,9,7,8,10,9,8,9,13.531,-11.11,4.4475,45.308,43.912,29.046,33.287,38.261,35.607,11.561,32.821,32.436,26,25.692,417.4,-329.29,117.23,1198.8,1161.4,757.01,884.67,72.973,87.988,37.378,139.37,134.27,95.598,108.09,6,7,6,7,7,8,6,0.78119,-0.19545,-0.44429,1.0239,0.83426,0.57864,0.97838,73.279,3.5528,0.27558,0.23805,0.29394,0.10871,0.2898,0.2038,0.096488,8.6598,26.885,33.759,-8.4037,-18.972,44.044,36.06,24.787,42.074,3147.1,147.26,1.0962,0.26831,0.053223,1.2168,1.1928,1.009,1.1951,89.934,65.935,9,8,9,10,10,11,10,-14.973,62.706,42.919,107,93.377,94.762,65.873,57.471,118.09,75.077,131.29,111.9,127.52,81.15,-427.4,1727.1,1146.9,2937,2586.7,2608.7,1774.9,55.93,380.08,223.28,456.22,403.08,436.03,252.35,5,6,7,6,6,7,7,2
0.87536,0.33596,0.36705,1.0749,0.99817,0.57542,0.96242,67.101,27.577,0.18826,0.33212,0.1469,0.1459,0.15766,0.21391,0.17598,13.787,19.639,27.837,11.045,11.793,34.277,31.788,18.418,30.662,2147.5,904.62,1.1873,1.2019,0.60156,1.3599,1.3487,1.2596,1.2215,88.612,68.997,7,4,12,8,7,10,8,0.88345,16.536,-3.0876,67.528,64.54,56.382,39.434,40.635,67.456,22.796,47.342,46.099,45.123,23.507,52.119,334.28,-85,1370,1305.5,1144.8,801.22,40.869,152.12,24.939,164.74,164.33,152.56,99.93,4,7,3,7,7,6,4,0.89164,-0.46384,-0.033593,1.069,1.0224,0.55776,0.94084,63.677,-22.4,0.19149,0.21872,0.28904,0.18245,0.22024,0.18507,0.17034,10.962,18.72,36.729,-19.408,-1.0137,43.933,42.21,22.932,38.559,2593.4,-953.64,1.2869,0.053955,0.6062,1.7282,1.6184,1.1536,1.4225,88.459,36.724,9,6,10,10,9,9,9,-13.04,-23.866,7.3542,71.892,62.38,63.768,38.507,27.544,69.029,27.469,41.865,47.575,44.251,14.532,-377.36,-741.97,213.3,2102.3,1826.8,1872.6,1107.4,22.82,107.41,44.146,175.08,171.73,173.72,64.255,5,7,4,6,6,5,5,2
0.93803,0.20181,0.25087,1.1661,1.061,0.63639,1.0521,66.816,22.807,0.23831,0.45113,0.44994,0.27404,0.22153,0.30904,0.3003,12.767,27.661,30.939,6.4629,8.2756,38.548,35.007,21.16,34.778,2203,750.15,1.4978,1.0227,1.0588,1.731,1.583,1.3848,1.6601,86.272,65.34,9,4,9,6,7,6,6,-7.8068,11.064,3.1917,102.89,101.54,55.762,81.79,97.993,74.327,20.402,68.546,67.523,53.241,55.791,-144.56,197.16,86.829,2343.2,2312.2,1262.3,1865.6,119.88,158.61,52.912,258.46,255.93,159.74,215.93,5,6,6,7,7,7,7,0.864,-0.46692,-0.21498,1.0547,1.0108,0.54198,0.92022,63.777,-24.591,0.21363,0.25029,0.22352,0.23251,0.22285,0.28701,0.20044,11.752,12.343,35.368,-19.287,-8.8424,43.284,41.467,22.386,37.7,2607.9,-1015.3,1.562,-0.10645,0.15527,1.7058,1.7035,1.2229,1.5646,83.856,-4.0362,10,9,8,9,9,9,10,-9.6434,94.547,-11.465,118.39,111.83,108.9,51.249,43.124,88.323,35.777,76.592,77.64,78.526,25.071,-201.11,2114.9,-281.88,2646.1,2508.7,2431.1,1134.2,87.21,247.13,55.579,254.68,254.65,247.17,118.84,4,5,4,5,6,5,5,2
0.85437,0.50485,0.29159,1.188,1.1034,0.75078,0.9601,58.843,35.345,0.26647,0.48807,0.33244,0.26099,0.26414,0.34408,0.26749,18.222,25.843,29.099,16.899,9.7749,40.266,37.378,25.353,32.684,2009.5,1186.9,1.2864,1.6829,0.90259,2.1289,2.1182,1.6963,1.3039,81.263,81.077,10,6,10,9,9,8,10,9.4607,-2.157,-5.3144,82.701,79.918,62.837,50.501,60.917,75.69,22.241,54.087,53.605,46.236,40.831,159.22,-126.97,-93.72,1837.5,1776.6,1425.4,1093.2,175.41,97.713,15.595,187.35,186.11,152.14,176.72,4,6,7,7,7,7,6,0.66927,-0.46324,0.45896,1.045,0.88206,0.71636,0.89402,61.823,-24.436,0.30125,0.30942,0.3112,0.24176,0.26049,0.3198,0.20761,14.736,22.88,24.695,-17.21,17.221,38.712,32.681,26.594,33.053,2285.2,-910.93,1.3735,0.14868,0.8562,1.5212,1.4365,1.1304,1.4136,89.201,20.022,10,6,7,8,10,8,9,23.901,-44.833,11.249,128.87,122.84,118.11,61.227,64.816,137.19,48.239,104.82,100.48,94.558,58.1,715.2,-1277.3,266.53,3830.6,3686.7,3499.1,1787.4,163.16,137.67,189.73,310.95,310.49,298.77,195.43,6,6,4,5,5,6,6,2
0.71821,0.39399,0.28118,1.1229,0.91629,0.73443,0.98253,63.418,31.435,0.40543,0.36111,0.6368,0.41472,0.34705,0.46935,0.43201,19.304,36.33,21.308,11.097,7.3555,32.201,26.702,20.611,28.23,1846.6,871.93,1.5105,0.96582,2.0774,2.2469,1.551,2.2458,2.0786,89.476,88.536,8,6,7,7,8,5,7,-20.462,21.317,15.337,139.73,133.51,83.266,100.66,110.09,91.734,35.238,50.24,53.028,55.941,58.754,-550.25,530.06,320.98,3057.8,2925.3,1861.7,2176.9,199.83,191.17,72.424,231.84,230.95,201.07,227.3,3,7,2,5,6,5,4,0.3051,-0.6248,0.55758,1.0363,0.80294,0.90311,0.76736,43.531,-48.481,0.34058,0.34786,0.32935,0.24294,0.268,0.33518,0.18735,21.565,33.488,11.977,-26.011,23.264,42.414,32.836,37.278,31.149,1753.7,-2037.9,1.251,-0.13818,0.96777,1.5612,1.4375,1.557,1.2852,83.272,4.913,11,6,8,9,10,7,12,-0.95528,21.249,-6.4205,148.69,131.32,130.71,85.241,60.1,141.41,72.706,80.31,78.549,89.741,37.369,-35.45,542.79,-300.28,3725,3293.8,3240.8,2172.1,87.47,312.24,185.09,316.4,312.69,315.96,188.35,3,3,3,4,4,4,5,2
0.71309,0.48215,0.56412,1.3264,1.0973,0.97647,1.0396,56.828,36.174,0.52552,0.69637,0.46522,0.50833,0.53428,0.53635,0.48128,20.665,46.008,26.252,18.246,21.468,49.446,40.741,36.693,38.658,2097.4,1363.6,2.2468,2.0764,1.2673,2.6834,2.474,2.322,2.2473,89.419,85.5,6,6,8,9,7,9,8,-13.995,28.118,17.956,170.34,146.55,132.42,115.78,112.67,131.92,99.023,105.86,94.212,100.99,95.673,-369.2,888.33,495.77,4842,4162.8,3753.8,3298.9,242.74,273.4,274.21,373.59,345.28,318.72,284.62,4,8,5,6,6,7,6,0.97898,-0.46169,-0.19065,1.2528,1.1833,0.67683,1.0607,64.338,-18.56,0.36697,0.4589,0.36945,0.33309,0.33262,0.36488,0.37075,21.319,28.562,38.35,-18.22,-7.6121,49.047,46.451,26.461,41.411,2505.6,-730.56,1.6555,0.18994,0.53955,1.7753,1.7127,1.2706,1.7676,89.858,22.784,9,5,6,6,6,7,9,12.581,-15.327,56.959,105.36,85.303,99.321,66.096,28.611,94.418,33.23,55.75,51.03,58.357,30.369,359.08,-587.52,1585.8,2896.3,2329.1,2722.7,1847.2,51.189,210.27,116.05,251.52,245.95,250.52,118.26,5,6,4,5,7,6,6,2
0.66733,0.58121,0.53001,1.2993,1.125,0.95428,0.99289,50.209,47.764,0.53124,0.56256,0.37619,0.31152,0.31854,0.39651,0.39531,36.062,26.573,21.781,19.612,17.73,43.012,37.151,31.716,32.776,1649.2,1615.4,1.8975,1.6355,1.3843,2.3594,1.9106,1.6997,2.3487,89.338,87.847,11,4,9,10,8,9,11,5.6058,-3.0572,2.3656,89.921,79.741,69.699,60.999,60.1,69.313,44.221,44.981,43.077,41.6,41.737,138.41,-14.482,57.736,2356,2082,1812.9,1625.6,112.91,123.05,94.619,201.22,200.58,171.7,139.03,6,8,2,8,8,7,6,0.57745,-0.45328,0.68546,1.0459,0.75586,0.84017,0.93211,59.604,-20.763,0.2635,0.14316,0.22722,0.23279,0.23798,0.20179,0.23187,8.9379,27.786,21.522,-16.73,25.427,38.843,28.072,31.132,34.67,2213.7,-750.83,1.3098,-0.12134,1.3284,1.807,1.5102,1.3823,1.7661,78.854,55.149,8,5,8,8,8,9,8,-8.9869,-6.0079,-33.595,104.68,86.48,87.321,71.89,51.595,83.333,47.465,41.944,44.16,49.787,28.246,-234.92,-206.63,-887.71,2654.3,2187.2,2213.1,1824.9,79.726,174.77,57.073,190.44,186.71,178.76,132.04,2,5,3,4,5,5,3,2
0.49815,0.6699,0.59546,1.1551,0.92942,0.99883,0.83286,47.736,58.81,0.291,0.43114,0.3097,0.27422,0.31401,0.28564,0.29479,19.112,21.072,16.472,22.18,19.557,38.188,30.839,33.009,27.425,1570.7,1939.3,1.3291,1.3994,1.2925,1.6626,1.5656,1.5495,1.3524,84.483,84.828,9,5,7,9,8,7,10,0.76784,16.763,-5.026,71.444,63.473,53.806,46.197,46.784,52.146,27.779,26.414,31.884,28.328,27.767,-18.194,433.03,-148.99,1866.4,1652.6,1407.9,1206.1,93.811,104.04,29.375,114.59,114.15,104.72,100.35,6,8,4,7,6,8,6,0.69544,-0.45553,0.48701,1.031,0.90009,0.70788,0.86322,61.605,-22.844,0.20518,0.31697,0.10818,0.12626,0.14259,0.23289,0.16974,18.453,26.594,25.944,-16.828,17.945,38.255,33.478,26.158,32.028,2286.7,-829.9,1.031,-0.069336,0.74902,1.3541,1.2838,1.1716,1.1698,86.041,12.105,8,4,9,8,8,7,7,-12.769,36.345,29.444,93.795,79.121,91.026,43.077,22.666,91.128,34.407,57.424,62.056,56.093,28.964,-347.45,1040.9,707.24,2319.5,1959.9,2248.6,1059.2,30.534,169.62,91.753,213.54,192.82,211.37,96.652,5,5,2,5,5,5,4,2
0.39446,0.66971,0.61289,1.1084,0.85831,0.99736,0.80252,46.182,60.895,0.27366,0.3976,0.27176,0.22069,0.309,0.2346,0.17821,17.118,24.058,10.425,18.331,16.552,30.016,23.26,27.12,21.582,1227.1,1662.3,1.0093,1.3655,1.0903,1.5138,1.4158,1.4964,1.156,89.185,89.4,9,6,6,7,7,6,7,7.4377,7.2534,-8.9362,69.721,64.881,59.632,35.192,34.039,67.649,19.112,34.852,38.04,36.914,19.248,173.68,227.18,-213.07,1522.3,1416.1,1291.3,790.78,66.829,104.57,22.561,161.36,161.33,161.27,81.71,6,5,5,6,6,7,5,0.55868,-0.45773,0.57238,1.021,0.83498,0.75127,0.86823,55.956,-30.895,0.37481,0.23897,0.10037,0.096279,0.13154,0.19794,0.18276,23,35.638,20.483,-16.886,21.149,37.684,30.804,27.761,32.01,2062.7,-1156.3,1.0869,-0.12134,0.7981,1.2519,1.1556,1.0686,1.1889,82.939,11.861,7,4,10,6,6,8,6,-12.563,-14.754,7.0149,73.15,64.985,61.543,44.509,32.726,71.059,36.156,48.156,46.155,52.015,23.205,-389.44,-292.77,191.17,1884.1,1679.1,1566,1166.9,39.649,74.345,74.909,252.56,241.2,250.02,87.314,5,6,5,5,5,7,5,2
0.4661,0.60828,0.60033,1.0209,0.80319,0.885,0.78248,47.141,60.143,0.21548,0.18358,0.17939,0.12204,0.14324,0.10699,0.20719,18.273,10.812,15.322,19.928,19.66,33.491,26.365,29.024,25.647,1550.4,1981.6,0.84888,1.0972,0.90381,1.2501,1.1891,1.2059,1.0979,67.573,83.773,10,7,10,9,10,9,9,7.1716,-17.85,-0.21214,61.966,57.751,45.478,43.597,41.432,50.164,22.785,33.641,33.749,34.784,17.497,168.48,-384.75,-3.0869,1404.9,1303.9,1028.7,1002.5,78.262,71.098,33.689,127.66,127.56,118.71,83.463,6,7,4,5,5,7,6,0.2217,-0.87609,0.4957,1.0796,0.94529,1.0253,0.58293,26.919,-67.656,0.25624,0.20704,0.18149,0.18852,0.17206,0.19171,0.22908,18.533,20.374,8.1946,-33.309,18.755,40.904,35.847,38.9,22,1011.2,-2593,0.69702,-0.51636,0.8374,1.4185,1.2513,1.3535,1.0867,60.729,-12.531,8,9,7,8,8,7,6,-33.809,-56.117,-21.654,128.45,117.49,88.679,95.599,89.614,80.374,50.725,69.684,67.821,67.951,52.682,-899.02,-1497.6,-529.89,3269.7,2997.3,2240.4,2446.8,146.77,84.162,44.665,241.53,232.37,238.94,172.25,2,3,1,2,2,3,3,2
