Date,Duplexing Type,Site Id,Sector,Sector id,Carrier Number DL (earfcn),DL Traffic (GB),UL Traffic (GB),Total Traffic (GB),Average User Throughput in DownLink (Mbps),Average DL PDCP Throughput (Mbit/s),Average UL PDCP Throughput (Mbit/s),Intra Frequency Handover Success Rate (%),Inter Frequency Handover Success Rate (%),Cell Availability,Scell Traffic Volume,Number of CSFB to GSM,Number of CSFB to WCDMA,DC_E_ERBS_EUTRANCELLFDD.pmPagDiscarded,Maximum Number of Users in a Cell,PcellVolume_DL_MAC,ScellVolume_DL_MAC,DL Payload(GB),CA capable DL UE Payload(GB),PS E-UTRAN RRC Setup successful Ratio (%),PS E-UTRAN RAB Setup Success Rate (%),DC_E_ERBS_EUTRANCELLFDD.pmCellDowntimeAuto,DC_E_ERBS_EUTRANCELLFDD.pmCellDowntimeMan,IRAT/Session Continuity to 2G,PS Drop Call Rate_NUM,PS Drop Call Rate_DENOM,DL User Throughput(Mbps)_DENOM,DL User Throughput(Mbps)_NUM,Average User Throughput in UpLink (Mbps)_NUM,Average User Throughput in UpLink (Mbps)_DENOM,CSSR RRC_DENOM,CSSR RRC_NUM,CSSR eRAB_NUM,CSSR eRAB DENOM,ERAB Drop Rate_DENOM,ERAB Drop Rate_NUM
2024-05-01,0,2,6,0,1.0,0.3807869777242295,0.3791784664862608,0.3829049198972307,0.0243815810392124,0.4525043359039039,0.3269182188953523,0.969443664,0.9937176886,1.0,0.3142830692152306,0.4439212731895658,0.0,0.0,0.1345177664974619,0.379469578031633,0.3142830692152306,0.3806407430989159,0.1642315762637969,0.9995988769,0.9994092547,0.0,0.0,0.25,0.1620065789473684,0.5325105195409261,0.1120391584622936,0.3866400718100156,0.2111764082633618,0.1805249232424306,0.5695623490272284,0.5697638871405707,0.5517848334308211,0.5514346789000706,0.5333190550293067,0.1620065789473684
2024-05-01,0,2,7,1,1.0,0.3073452535941472,0.3061789306477339,0.3090711371113159,0.0310960364798287,0.4206431192205499,0.3113798349460293,0.9794181818,0.9812680115,1.0,0.2621529459170884,0.2069874752801582,0.0,0.0,0.0926395939086294,0.3023267289542683,0.2621529459170884,0.307279171094133,0.2337609013544419,0.9995368796,0.9992264422,0.0,0.0,0.1063829787234042,0.1414473684210526,0.3452843250727443,0.0692984762921917,0.3050028399076936,0.1470443568291028,0.0999215685910799,0.354743978416509,0.3548474938537698,0.3586325127295566,0.3584705014511014,0.3457672058081972,0.1414473684210526
2024-05-01,0,2,8,2,1.0,0.3185156580819289,0.286863009357407,0.3165148085515553,0.0274448928839802,0.4185883235171156,0.2661256199046345,0.9829239427,0.9889476539,1.0,0.2247106090406065,0.2051982295884734,0.0,0.0,0.1027918781725888,0.3157802749143122,0.2247106090406065,0.3184074891332577,0.1721862507822017,0.9993689594,0.9993458105,0.0,0.0,0.3123100303951368,0.1685855263157894,0.429605611864095,0.0832583494932989,0.3234182312732221,0.1505119705177629,0.1389527953540441,0.4637421481323657,0.463799539129072,0.4529457905533078,0.4526870951588673,0.4299459412565269,0.1685855263157894
2024-05-01,0,3,9,0,0.0,0.2345895146704135,0.2306267105382198,0.2355243875243109,0.0349085879785288,0.3844445560504039,0.3605064314453367,0.9812651532,0.9884169884,1.0,0.1519584081124013,0.0569733496562764,0.0,0.0,0.0456852791878172,0.2187129147113396,0.1519584081124013,0.2345894914040649,0.2539954127096331,0.9992573032,0.9988731633,0.0,0.0,0.0395136778115501,0.03125,0.0720250521920668,0.0488316740206636,0.2412731840193534,0.0773810654184961,0.0311213959153435,0.0622142587605921,0.06221500630679,0.0597352467876232,0.0597293790147587,0.0720900726024649,0.03125
2024-05-01,0,3,10,1,0.0,0.2516714330524596,0.2345960356030276,0.2510781284390212,0.0187399879215745,0.3308324381489274,0.2247251089785438,0.9738451221,0.9865236524,1.0,0.2806738257588422,0.1101798662774272,0.0,0.0,0.0723350253807106,0.2475260253624948,0.2806738257588422,0.2515875022430657,0.1048879657479463,0.9983846964,0.9988369986,0.0,0.0,0.1398176291793313,0.1611842105263158,0.176363213516934,0.1000050586737447,0.2652567449899516,0.1586984024975487,0.1421474432193343,0.2828751633265478,0.282631537032803,0.1782569200538024,0.1782458634187841,0.1760298000856698,0.1611842105263158
2024-05-01,0,3,11,2,0.0,0.2315978939773955,0.2142264162785295,0.2308455313467436,0.0221182927929319,0.3491300123571876,0.2632220455160582,0.9798640826,0.9780938834,1.0,0.101097844953245,0.0418118466898954,0.0,0.0,0.0596446700507614,0.2185542490505733,0.101097844953245,0.2315744802005727,0.2061388276867047,0.9995966115,0.9988351776,0.0,0.0,0.0683890577507598,0.0805921052631579,0.0867929732711716,0.0784260301199977,0.2455200675978772,0.1118027157531521,0.0792380916903846,0.1081818578539212,0.1082198924634501,0.0739648559113931,0.0739604029700464,0.0867705187362074,0.0805921052631579
2024-05-01,0,3,9,0,1.0,0.3604628789656653,0.3251843073873895,0.3582660651541052,0.0380945055430864,0.5007584476070341,0.3904300332207835,0.9835838949,0.9842368886,1.0,0.2240192231945555,0.1575477916941331,0.0,0.0,0.0888324873096446,0.3520707258401934,0.2240192231945555,0.3603980838533218,0.2660635698984155,0.999451677,0.999074956,0.0,0.0,0.1884498480243161,0.1447368421052631,0.2856150010276158,0.0668923913957712,0.3606734910636109,0.1273430415451422,0.0513028408417139,0.3089843078163144,0.3090481242758752,0.2940345618579627,0.2939462957877677,0.2856193982508174,0.1447368421052631
2024-05-01,0,3,10,1,1.0,0.5942497191304488,0.4800713979961967,0.5836552361646447,0.0508261585774256,0.7635040317080268,0.5813410633321922,0.9590804598,0.9901262916,1.0,0.0916431746995584,0.1493549298427347,0.0,0.0,0.1205583756345177,0.5775068532997172,0.0916431746995584,0.5941898994478414,0.5853133823272387,0.9980410668,0.9993486169,0.0,0.0,0.1063829787234042,0.115953947368421,0.3132037816262291,0.0797005831205931,0.5733554517825457,0.122189664701401,0.0313236827987747,0.3262937131151538,0.3259004837346472,0.3184289476450657,0.3182461864840271,0.313407869695113,0.115953947368421
2024-05-01,0,3,11,2,1.0,0.297586981349825,0.246169876192824,0.2929985731079525,0.0241222141041474,0.4161365043142884,0.2527264185641147,0.9773125477,0.98582445,1.0,0.1955657360777771,0.1001977587343441,0.0,0.0,0.0913705583756345,0.2921512499708438,0.1955657360777771,0.2974856443023749,0.1849980469134485,0.9997122948,0.9992700409,0.0,0.0,0.2036474164133738,0.2105263157894736,0.2902987657793114,0.0914674571610936,0.3122906157055158,0.1376883993519438,0.1210064573101789,0.3658180959397469,0.3659890613800952,0.3062694919228976,0.3061177788187658,0.2901577300749882,0.2105263157894736
2024-05-01,0,4,12,0,1.0,0.1420255862503536,0.1222254648507674,0.1404256228889761,0.1207291913630031,0.4705589238828353,0.3723253375063192,0.9919266055,0.9986091794,1.0,0.0,0.0660137489405782,0.0,0.0,0.0342639593908629,0.1437543975883061,0.0,0.1420296382969776,0.0248130519670468,0.9996527175,0.9993739435,0.0,0.0,0.047112462006079,0.0427631578947368,0.0555074799614914,0.0075557470871504,0.1291114815188649,0.0320528499528545,0.006497235535143,0.0443503774800606,0.0443684603982397,0.0430284619137597,0.0430026760570964,0.0555932093109001,0.0427631578947368
2024-05-01,0,4,13,1,1.0,0.4922221785378233,0.3165918052609273,0.4733574261923607,0.0488712651355614,0.6487885337139102,0.3536584720161871,0.9897075864,0.994456684,1.0,0.0,0.4127507298239005,0.0,0.0,0.149746192893401,0.4954726878546652,0.0,0.4921229641403772,0.0891881691702798,0.9998205822,0.9994102406,0.0,0.0,0.1489361702127659,0.209703947368421,0.3832357999718758,0.0704680184862171,0.4874395921233024,0.1447660371175973,0.0627221914958791,0.5150696817153844,0.5153662176985739,0.4065371562884953,0.406278772998207,0.3831528664147178,0.209703947368421
2024-05-01,0,4,14,2,1.0,0.9143636395583729,0.7253733692989374,0.8964058523099585,0.0148650367155367,0.9276716725746332,0.6270090392624011,0.9765281359,0.9958726415,1.0,0.0,0.5815048497975327,0.0,0.0,0.2296954314720812,0.9194261672133937,0.0,0.9143424674443328,0.2726668616289987,0.9996535884,0.9988049591,0.0,0.0,0.2895136778115501,0.2960526315789473,0.4923307408569234,0.4523405426151064,0.9517144454621584,0.3608495814005073,0.1234463523663324,0.5409529285829802,0.5411739620770533,0.4753589748427843,0.4753447375364121,0.492506601456387,0.2960526315789473
2024-05-01,0,4,12,0,0.0,0.085221010477604,0.0659890125491571,0.0833459478349237,0.050875460902299,0.3187138786739724,0.2141790413242223,0.9884892086,0.9981610135,1.0,0.0,0.1255297108955645,0.0,0.0,0.0291878172588832,0.0858062414969737,0.0,0.0852061202512803,0.015356559824046,0.9996937724,0.9994666332,0.0,0.0,0.1717325227963526,0.0731907894736842,0.0756812011206421,0.0119783323456972,0.0862541253502999,0.0344682730133778,0.0120081924861708,0.0922098691590704,0.0922512542933697,0.0858682379706027,0.0858088207580187,0.0756578412288739,0.0731907894736842
2024-05-01,0,4,13,1,0.0,0.301941777029648,0.2121998085585219,0.2926094543167729,0.0301053184099518,0.439856118872244,0.2771383439240144,0.9945143595,0.9909805063,1.0,0.0,0.1149825783972125,0.0,0.0,0.0812182741116751,0.3032718645836955,0.0,0.3019152416772322,0.0538941006725199,0.9993538337,0.9990257632,0.0,0.0,0.1588145896656534,0.1044407894736842,0.1569683169816219,0.0755316945035238,0.3218456274373356,0.1145287166144874,0.051699791628867,0.222470652561756,0.2224948171287792,0.1492612948701706,0.1492238357536304,0.1570387520400804,0.1044407894736842
2024-05-01,0,4,14,2,0.0,0.3257635757481411,0.2537353430281467,0.3187811643664939,0.012544790149541,0.3557006101862394,0.2688261881979711,0.9876266255,0.9833818927,1.0,0.0,0.2212072699877577,0.0,0.0,0.0901015228426395,0.3274668972591935,0.0,0.3257186076481058,0.0924068015326569,0.9991889533,0.9987445565,0.0,0.0,0.2933130699088145,0.1644736842105263,0.2104421993142016,0.2027526681401938,0.360002187130554,0.1503554708583873,0.0802898691395312,0.2500404305403317,0.2500263318116543,0.2058589654084914,0.2058652494871339,0.2104305721985154,0.1644736842105263
2024-05-01,0,5,15,0,1.0,0.6533686811455657,0.5353984247005109,0.6426621079684921,0.0259657970621459,0.7312426971370868,0.4901116244165758,0.9815521362,0.9985052317,1.0,0.0296026137724823,0.1973820510405876,0.0,0.0,0.1256345177664974,0.6557138198371221,0.0296026137724823,0.6533586545108883,0.1968960707175316,0.9992768198,0.9989648884,0.0,0.0,0.4452887537993921,0.2006578947368421,0.3360222614038314,0.1781160861128402,0.654605970903126,0.3034390644271624,0.119119922291726,0.3407639960262554,0.3407747461228013,0.3277742885869316,0.3277119981046839,0.3361754387867418,0.2006578947368421
2024-05-01,0,5,16,1,1.0,0.7800563506727238,0.5871792554938441,0.7607971201710774,0.0313347153659072,0.8420173664196288,0.5370702667263405,0.9873638015,0.9961634942,1.0,0.1080996382112901,0.3283736698370844,0.0,0.0,0.1675126903553299,0.7818679491610122,0.1080996382112901,0.7800502551919447,0.4398266560037194,0.9997037704,0.9990520649,0.0,0.0,0.4407294832826747,0.2179276315789473,0.4697313055047757,0.1666441595165856,0.7390792539080895,0.2738771299274247,0.0911306959823512,0.433281907397377,0.4334807058466897,0.4516977683854151,0.4515725200704282,0.47035444534211,0.2179276315789473
2024-05-01,0,5,17,2,1.0,0.4558762401430227,0.3614176064812313,0.4468939417736428,0.0413119190388806,0.6152311788078321,0.4480142010576007,0.9919148209,0.9970399605,1.0,0.0790014498684619,0.1857048686316978,0.0,0.0,0.1027918781725888,0.457174904544294,0.0790014498684619,0.4558718805915152,0.244266447257852,0.9996664443,0.9993501671,0.0,0.0,0.2150455927051671,0.1381578947368421,0.237038519367854,0.0757401143229501,0.4428702284250461,0.1233539073263044,0.038842072050203,0.2154857954034967,0.2155766152960851,0.232137514252521,0.232003919858282,0.2373081239935151,0.1381578947368421
2024-05-01,0,5,15,0,0.0,0.2590415952497262,0.210654220313573,0.254595650773596,0.0188112495270629,0.3435819909776454,0.2189103401897691,0.9856607249,0.999098519,1.0,0.0297095571220905,0.0986910255202938,0.0,0.0,0.0583756345177664,0.2586473773761447,0.0297095571220905,0.2590207455685702,0.0801684888565248,0.9984718581,0.9984055906,0.0,0.0,0.3806990881458966,0.1266447368421052,0.1613627267515441,0.1032017067040235,0.2747765612593535,0.1319721090047122,0.1051069464906035,0.1595838349715189,0.1594603134641617,0.1586632415691116,0.1587219538985898,0.1613873089373146,0.1266447368421052
2024-05-01,0,5,16,1,0.0,0.365051120694111,0.2851548716117024,0.3573285256206998,0.0178001465422775,0.418304721817875,0.2820501855716175,0.9821016892,0.9961795606,1.0,0.0627937770523217,0.1777003484320557,0.0,0.0,0.0939086294416243,0.359306177101249,0.0627937770523217,0.3650239746548046,0.212508688238684,0.9972830805,0.9973101593,0.0,0.0,0.5288753799392097,0.2450657894736842,0.2368113621859011,0.1528962542823113,0.3852082537533695,0.1618106910539011,0.0987289073600604,0.2513239397572114,0.2508304154260743,0.233862642087189,0.2342061479315748,0.2367930206204013,0.2450657894736842
2024-05-01,0,5,17,2,0.0,0.3056814514871642,0.2409628723188599,0.2994866412760943,0.0323056197172659,0.4572772730842396,0.3366670134443133,0.9832182585,0.9974971121,1.0,0.0323565504832053,0.0945475091816555,0.0,0.0,0.0774111675126903,0.3017050650504358,0.0323565504832053,0.3056801404837558,0.1715966083046489,0.9994678256,0.9986714274,0.0,0.0,0.1998480243161094,0.0888157894736842,0.1341931052386773,0.0689999294267327,0.315501830587597,0.1075848278396687,0.0409777816297823,0.1157673973256801,0.1157931783909593,0.1296757029222048,0.1296891573920019,0.1343823368342289,0.0888157894736842
2024-05-01,0,6,18,0,0.0,0.5663693897594934,0.5000219996495281,0.5615588549354592,0.0281777843685985,0.6249555799924943,0.4187036360349359,0.9688670953,0.9949801849,1.0,0.1053624127110673,0.2351445522177229,0.0,0.0,0.1725888324873096,0.5413981056453664,0.1053624127110673,0.5663496282815869,0.3814500865054115,0.9994411447,0.9991169247,0.0,0.0,0.1838905775075988,0.1726973684210526,0.3047611063636462,0.1461543660702435,0.5828996510255046,0.2726086991973451,0.1804417120664208,0.3950281986974948,0.3951056226766993,0.2927730621288616,0.2926728802881742,0.3050767504025939,0.1726973684210526
2024-05-01,0,6,19,1,0.0,0.275640281602885,0.2235008992403141,0.2708283617166939,0.0444337513589284,0.4357228977044474,0.2360663337022043,0.9804645212,0.9957824639,1.0,0.0909452867170457,0.0920048968829456,0.0,0.0,0.0964467005076142,0.2734583707756226,0.0909452867170457,0.2756374048803229,0.0646195042666603,0.9994486482,0.9988985051,0.0,0.0,0.1390577507598784,0.1060855263157894,0.1390823931549969,0.0436833767386614,0.2747288972755664,0.119945603910358,0.1027470863689143,0.1350200355788754,0.1350475128640533,0.1368888936809106,0.1368719746286096,0.1392459971045768,0.1060855263157894
2024-05-01,0,6,20,2,0.0,0.6916622195135489,0.5587210642279583,0.6793252915419137,0.0220933237568382,0.7234492687745288,0.45541448441957,0.9914809357,0.9931906615,1.0,0.1532763863745595,0.1709200489688294,0.0,0.0,0.133248730964467,0.648438178716624,0.1532763863745595,0.6916833310058159,0.5994708061006814,0.9997393502,0.9990736307,0.0,0.0,0.283434650455927,0.2121710526315789,0.2794628273497247,0.2320976356232686,0.7257832372333084,0.3467270374450146,0.2291419675837774,0.2265162736133608,0.2266282693192006,0.2587287425165842,0.2586514179871959,0.2797580640788596,0.2121710526315789
2024-05-01,0,6,18,0,1.0,0.6426562456613348,0.559912967691942,0.6362692785701869,0.0373741587976151,0.7583553739628174,0.5142248089968166,0.9860142647,0.9904753733,1.0,0.3830280826194089,0.4361992654675581,0.0,0.0,0.2246192893401015,0.6402383870411347,0.3830280826194089,0.6425972729272564,0.2920416973180704,0.9995446451,0.9994144321,0.0,0.0,0.310790273556231,0.2738486842105263,0.5553208865620302,0.1176486831173957,0.6223485144922748,0.2578178887912231,0.1158854173594016,0.693400452308648,0.6936081775046691,0.5750686681743565,0.5747007608186474,0.5559917366574672,0.2738486842105263
2024-05-01,0,6,19,1,1.0,0.3951546016705557,0.3282543201769131,0.3892329232991002,0.0604634323316779,0.5733911575384474,0.3654139074710231,0.990235762,0.98647343,1.0,0.0579782252087422,0.1783595442132027,0.0,0.0,0.1434010152284263,0.3919564167497142,0.0579782252087422,0.3951349739139083,0.1542946162485813,0.9996071653,0.9993579285,0.0,0.0,0.2424012158054711,0.100328947368421,0.2544755373349054,0.0438478692626225,0.3752463284500428,0.1472324667226522,0.0681548842671041,0.2613840849991143,0.2614787431633625,0.2559227142730069,0.2557734451139074,0.2547538619197632,0.100328947368421
2024-05-01,0,6,20,2,1.0,0.7807269199049556,0.6484621444833222,0.7690163925166414,0.0338881909408873,0.8582825957971424,0.5605093070696446,0.9814350226,0.9956385029,1.0,0.6265623167337748,0.3428759770223185,0.0,0.0,0.1713197969543147,0.7751791124329847,0.6265623167337748,0.78067797667385,0.4362860824503588,0.9997592059,0.9991872771,0.0,0.0,0.6337386018237082,0.3256578947368421,0.6008442675262583,0.1599139063566783,0.7670254570375074,0.3407234033024255,0.1463117849235099,0.5756744199180094,0.5759704878192893,0.6064525172041069,0.6062023142240243,0.6014157209549474,0.3256578947368421
2024-05-01,0,7,21,0,0.0,0.2239273522217809,0.2544515527722386,0.2290900302155093,0.017362473084682,0.297018379198833,0.2972014022650681,0.9899816774,0.9961468722,1.0,0.1015167528925539,0.1438930219418024,0.0,0.0,0.0621827411167512,0.2152300913278139,0.1015167528925539,0.2238952562754548,0.1006693310098961,0.9940123882,0.9980238169,0.0,0.0,0.2211246200607902,0.0945723684210526,0.1268672861206961,0.097413808680077,0.2393906972054996,0.1377373372144836,0.0687508964643989,0.1491951113700947,0.1484137973555154,0.1048203845417764,0.1048992844104867,0.1268238726013804,0.0945723684210526
2024-05-01,0,7,22,1,0.0,0.1625487322619744,0.1813515411706055,0.1658787474933778,0.0442553719777816,0.3112449531497309,0.2155915944087422,0.9905941296,0.9997218359,1.0,0.0791119442003444,0.0925699218382145,0.0,0.0,0.0431472081218274,0.1595495846776572,0.0791119442003444,0.1625272295562145,0.0667259994849069,0.9921148738,0.9961736088,0.0,0.0,0.0889057750759878,0.0773026315789473,0.0819550661460079,0.0251464395294467,0.1575134551083496,0.1209223553129618,0.0785397457548551,0.1237097523597316,0.122826983299209,0.0736845226382595,0.0738769444489314,0.0819881905774037,0.0773026315789473
2024-05-01,0,7,23,2,0.0,0.3968509153637534,0.4503756943604199,0.4059292792149041,0.0134628442306037,0.4253311554015307,0.3888287242240291,0.984263024,0.9954597049,1.0,0.121662806952876,0.1538751294848855,0.0,0.0,0.1015228426395939,0.3875437821724339,0.121662806952876,0.396825735621102,0.1612054795526591,0.9972003404,0.9969454967,0.0,0.0,0.2287234042553191,0.2360197368421052,0.184987073674646,0.2194941555961903,0.4182490298202318,0.2715811442517135,0.1787187074320604,0.1870483651943104,0.1866655705782465,0.1574799116950189,0.1577689114316636,0.1849112666663052,0.2360197368421052
2024-05-01,0,7,21,0,1.0,0.4907956588949806,0.4951872255229798,0.4943301630677528,0.0274654106214068,0.5595947742363405,0.4711823298710849,0.9896781024,0.9788056077,1.0,0.1427756639236168,0.5802806290611169,0.0,0.0,0.1256345177664974,0.4863420024633694,0.1427756639236168,0.4906751756847628,0.2541237656339061,0.998581392,0.9993039271,0.0,0.0,0.2279635258358662,0.3223684210526316,0.4694662887924973,0.126994126011204,0.4936792688762656,0.2413929066122176,0.0941695269661422,0.541050475283463,0.5406909981169543,0.4721108825915733,0.4718610173324503,0.4694381035520444,0.3223684210526316
2024-05-01,0,7,22,1,1.0,0.2495622578538026,0.2120728039214903,0.2464151061669913,0.0672855219437412,0.4634247079116362,0.2814328389362217,0.9787750529,0.9961592885,1.0,0.0589695490913522,0.2214897824653922,0.0,0.0,0.0634517766497461,0.2465072793294029,0.0589695490913522,0.2495229460009036,0.1104054614007798,0.9993713673,0.9990896792,0.0,0.0,0.1003039513677811,0.0978618421052631,0.207570283513797,0.0256143847966682,0.2439387058761737,0.1110286855190071,0.0517712205368638,0.2490932007382744,0.2491246278223206,0.2130020728489138,0.2129349938886825,0.2077764342917871,0.0978618421052631
